GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
59 Ensembl source identifiers supplied in the input file:pink_Module.txt
59 source identifiers meeting the filter linked to a Ensembl ID.
30 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
976 Genes linked to a term.
The z score is based on an N of 976 and a R of 30 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Glycolysis / Gluconeogenesis:KEGG-hsa00010	0	30	69	0.0	43.4782608696	-0.990221669936	0.615	1.0
Regulation of actin cytoskeleton:KEGG-hsa04810	1	81	234	1.23456790123	34.6153846154	-1.00093641993	0.4625	1.0
Dilated cardiomyopathy:KEGG-hsa05414	0	31	120	0.0	25.8333333333	-1.00712252568	0.6165	1.0
Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	0	32	88	0.0	36.3636363636	-1.0237793349	0.639	1.0
Leukocyte transendothelial migration:KEGG-hsa04670	0	34	135	0.0	25.1851851852	-1.05640725262	0.418	1.0
Ribosome:KEGG-hsa03010	0	35	109	0.0	32.1100917431	-1.07239943739	0.408	1.0
Chemokine signaling pathway:KEGG-hsa04062	0	36	222	0.0	16.2162162162	-1.08818989973	0.4065	1.0
Parkinson's disease:KEGG-hsa05012	0	38	150	0.0	25.3333333333	-1.11920011505	0.3835	1.0
Tight junction:KEGG-hsa04530	0	42	152	0.0	27.6315789474	-1.17914869339	0.382	1.0
MAPK signaling pathway:KEGG-hsa04010	0	50	323	0.0	15.479876161	-1.29210222945	0.2615	1.0
Protein processing in endoplasmic reticulum:KEGG-hsa04141	0	51	192	0.0	26.5625	-1.30566447758	0.26	1.0
Pathways in cancer:KEGG-hsa05200	0	52	395	0.0	13.164556962	-1.31911619786	0.2485	1.0
Focal adhesion:KEGG-hsa04510	0	67	244	0.0	27.4590163934	-1.5096380263	0.1635	1.0
