GO-Elite ORA Results
File:
Table:
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
47 Ensembl source identifiers supplied in the input file:salmon_Module.txt
47 source identifiers meeting the filter linked to a Ensembl ID.
27 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
977 Genes linked to a term.
The z score is based on an N of 977 and a R of 27 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Pancreatic secretion:KEGG-hsa04972	0	32	107	0.0	29.9065420561	-0.969179173671	0.6175	1.0
Neurotrophin signaling pathway:KEGG-hsa04722	0	32	144	0.0	22.2222222222	-0.969179173671	0.628	1.0
Gap junction:KEGG-hsa04540	0	32	104	0.0	30.7692307692	-0.969179173671	0.6335	1.0
Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	0	32	88	0.0	36.3636363636	-0.969179173671	0.63	1.0
Leukocyte transendothelial migration:KEGG-hsa04670	0	34	135	0.0	25.1851851852	-1.00006585707	0.619	1.0
Fc gamma R-mediated phagocytosis:KEGG-hsa04666	0	34	108	0.0	31.4814814815	-1.00006585707	0.613	1.0
Ribosome:KEGG-hsa03010	0	35	109	0.0	32.1100917431	-1.01520455821	0.626	1.0
Cell adhesion molecules (CAMs):KEGG-hsa04514	0	35	254	0.0	13.7795275591	-1.01520455821	0.629	1.0
Chemokine signaling pathway:KEGG-hsa04062	0	36	222	0.0	16.2162162162	-1.03015227729	0.627	1.0
Axon guidance:KEGG-hsa04360	0	37	136	0.0	27.2058823529	-1.04491730948	0.4575	1.0
Parkinson's disease:KEGG-hsa05012	0	38	150	0.0	25.3333333333	-1.05950739051	0.4255	1.0
Glutamatergic synapse:KEGG-hsa04724	0	39	129	0.0	30.2325581395	-1.07392974808	0.443	1.0
Oxidative phosphorylation:KEGG-hsa00190	0	40	159	0.0	25.1572327044	-1.08819114729	0.424	1.0
Calcium signaling pathway:KEGG-hsa04020	0	46	191	0.0	24.0837696335	-1.17070928722	0.4085	1.0
Alzheimer's disease:KEGG-hsa05010	0	52	200	0.0	26.0	-1.24875084099	0.395	1.0
Regulation of actin cytoskeleton:KEGG-hsa04810	0	81	234	0.0	34.6153846154	-1.58355624338	0.172	1.0
