Ensembl ID	UniGene ID
ENSG00000164841	Hs.99439
ENSG00000164849	Hs.585007
ENSG00000164849	Hs.718624
ENSG00000164850	Hs.20961
ENSG00000164853	Hs.232272
ENSG00000164855	Hs.592174
ENSG00000164855	Hs.707784
ENSG00000164867	Hs.647092
ENSG00000164867	Hs.692513
ENSG00000164877	Hs.376617
ENSG00000164877	Hs.551111
ENSG00000164879	Hs.707363
ENSG00000164879	Hs.82129
ENSG00000164880	Hs.532188
ENSG00000164889	Hs.647069
ENSG00000164893	Hs.149095
ENSG00000164893	Hs.630316
ENSG00000164896	Hs.647094
ENSG00000164897	Hs.726215
ENSG00000164898	Hs.718441
ENSG00000164900	Hs.647114
ENSG00000164902	Hs.555731
ENSG00000164902	Hs.597943
ENSG00000164902	Hs.744042
ENSG00000164904	Hs.483239
ENSG00000164904	Hs.685289
ENSG00000164916	Hs.487393
ENSG00000164916	Hs.619538
ENSG00000164916	Hs.628345
ENSG00000164919	Hs.351875
ENSG00000164920	Hs.253247
ENSG00000164920	Hs.630123
ENSG00000164924	Hs.492407
ENSG00000164924	Hs.564021
ENSG00000164924	Hs.592862
ENSG00000164924	Hs.593532
ENSG00000164929	Hs.533446
ENSG00000164929	Hs.678685
ENSG00000164929	Hs.700538
ENSG00000164932	Hs.405614
ENSG00000164933	Hs.607819
ENSG00000164933	Hs.619382
ENSG00000164933	Hs.719537
ENSG00000164934	Hs.532265
ENSG00000164934	Hs.608987
ENSG00000164935	Hs.652230
ENSG00000164935	Hs.741954
ENSG00000164938	Hs.492261
ENSG00000164938	Hs.666101
ENSG00000164938	Hs.716189
ENSG00000164941	Hs.727669
ENSG00000164944	Hs.202238
ENSG00000164944	Hs.608582
ENSG00000164944	Hs.718300
ENSG00000164946	Hs.50850
ENSG00000164949	Hs.597008
ENSG00000164949	Hs.654463
ENSG00000164951	Hs.22265
ENSG00000164951	Hs.595208
ENSG00000164953	Hs.116240
ENSG00000164961	Hs.270043
ENSG00000164970	Hs.493771
ENSG00000164975	Hs.546299
ENSG00000164975	Hs.594916
ENSG00000164975	Hs.598022
ENSG00000164975	Hs.739061
ENSG00000164975	Hs.741979
ENSG00000164976	Hs.522083
ENSG00000164978	Hs.603034
ENSG00000164978	Hs.731743
ENSG00000164983	Hs.187646
ENSG00000164985	Hs.575668
ENSG00000164985	Hs.745079
ENSG00000164989	Hs.732772
ENSG00000165006	Hs.268963
ENSG00000165006	Hs.739972
ENSG00000165023	Hs.165636
ENSG00000165025	Hs.371720
ENSG00000165029	Hs.659274
ENSG00000165030	Hs.599756
ENSG00000165030	Hs.602328
ENSG00000165030	Hs.79334
ENSG00000165046	Hs.696457
ENSG00000165046	Hs.734005
ENSG00000165055	Hs.209978
ENSG00000165055	Hs.433213
ENSG00000165059	Hs.158029
ENSG00000165061	Hs.491548
ENSG00000165061	Hs.591850
ENSG00000165066	Hs.232341
ENSG00000165066	Hs.647132
ENSG00000165071	Hs.293842
ENSG00000165072	Hs.603308
ENSG00000165076	Hs.98947
ENSG00000165078	Hs.658850
ENSG00000165084	Hs.491941
ENSG00000165091	Hs.670211
ENSG00000165092	Hs.731418
ENSG00000165092	Hs.76392
ENSG00000165097	Hs.709336
ENSG00000165102	Hs.600384
ENSG00000165102	Hs.708442
ENSG00000165105	Hs.129136
ENSG00000165115	Hs.697514
ENSG00000165118	Hs.208914
ENSG00000165119	Hs.522257
ENSG00000165119	Hs.729980
ENSG00000165120	Hs.351816
ENSG00000165124	Hs.522334
ENSG00000165124	Hs.686136
ENSG00000165124	Hs.745131
ENSG00000165125	Hs.302740
ENSG00000165125	Hs.682920
ENSG00000165125	Hs.737376
ENSG00000165138	Hs.406890
ENSG00000165138	Hs.600187
ENSG00000165138	Hs.626898
ENSG00000165140	Hs.494496
ENSG00000165152	Hs.388742
ENSG00000165152	Hs.620909
ENSG00000165152	Hs.656088
ENSG00000165152	Hs.693021
ENSG00000165156	Hs.521800
ENSG00000165156	Hs.598487
ENSG00000165156	Hs.605155
ENSG00000165156	Hs.623931
ENSG00000165164	Hs.630477
ENSG00000165164	Hs.742234
ENSG00000165168	Hs.292356
ENSG00000165168	Hs.599853
ENSG00000165169	Hs.446392
ENSG00000165169	Hs.604656
ENSG00000165169	Hs.690541
ENSG00000165171	Hs.647042
ENSG00000165175	Hs.522605
ENSG00000165175	Hs.653545
ENSG00000165178	Hs.733135
ENSG00000165181	Hs.428209
ENSG00000165182	Hs.351265
ENSG00000165185	Hs.608892
ENSG00000165185	Hs.656619
ENSG00000165185	Hs.707249
ENSG00000165186	Hs.134939
ENSG00000165186	Hs.319503
ENSG00000165186	Hs.552176
ENSG00000165186	Hs.588460
ENSG00000165186	Hs.609897
ENSG00000165188	Hs.211374
ENSG00000165188	Hs.729641
ENSG00000165192	Hs.352183
ENSG00000165194	Hs.4993
ENSG00000165194	Hs.594996
ENSG00000165194	Hs.707195
ENSG00000165195	Hs.137154
ENSG00000165195	Hs.607231
ENSG00000165195	Hs.624563
ENSG00000165197	Hs.11392
ENSG00000165202	Hs.684864
ENSG00000165204	Hs.632681
ENSG00000165209	Hs.287659
ENSG00000165209	Hs.694157
ENSG00000165209	Hs.721568
ENSG00000165215	Hs.647023
ENSG00000165219	Hs.495134
ENSG00000165219	Hs.596465
ENSG00000165219	Hs.609980
ENSG00000165233	Hs.434213
ENSG00000165233	Hs.722694
ENSG00000165238	Hs.654856
ENSG00000165240	Hs.496414
ENSG00000165240	Hs.619640
ENSG00000165244	Hs.494557
ENSG00000165244	Hs.600926
ENSG00000165244	Hs.609510
ENSG00000165246	Hs.439199
ENSG00000165246	Hs.682478
ENSG00000165246	Hs.694600
ENSG00000165246	Hs.729743
ENSG00000165259	Hs.559546
ENSG00000165259	Hs.733912
ENSG00000165269	Hs.442676
ENSG00000165269	Hs.455323
ENSG00000165269	Hs.639769
ENSG00000165269	Hs.744333
ENSG00000165271	Hs.493709
ENSG00000165271	Hs.634250
ENSG00000165272	Hs.234642
ENSG00000165275	Hs.601942
ENSG00000165275	Hs.655614
ENSG00000165280	Hs.617372
ENSG00000165280	Hs.736779
ENSG00000165282	Hs.522099
ENSG00000165282	Hs.735712
ENSG00000165288	Hs.147027
ENSG00000165288	Hs.600970
ENSG00000165300	Hs.137567
ENSG00000165300	Hs.574097
ENSG00000165300	Hs.591208
ENSG00000165300	Hs.604914
ENSG00000165309	Hs.659807
ENSG00000165309	Hs.722481
ENSG00000165312	Hs.499042
ENSG00000165312	Hs.601151
ENSG00000165322	Hs.499264
ENSG00000165322	Hs.741991
ENSG00000165323	Hs.98523
ENSG00000165325	Hs.436625
ENSG00000165338	Hs.596096
ENSG00000165338	Hs.719431
ENSG00000165349	Hs.175220
ENSG00000165355	Hs.146632
ENSG00000165355	Hs.595868
ENSG00000165359	Hs.496829
ENSG00000165359	Hs.683527
ENSG00000165370	Hs.350569
ENSG00000165376	Hs.522746
ENSG00000165379	Hs.136893
ENSG00000165383	Hs.202438
ENSG00000165389	Hs.590289
ENSG00000165389	Hs.740577
ENSG00000165392	Hs.631240
ENSG00000165392	Hs.632050
ENSG00000165406	Hs.499489
ENSG00000165409	Hs.160411
ENSG00000165410	Hs.180141
ENSG00000165410	Hs.592316
ENSG00000165410	Hs.638027
ENSG00000165410	Hs.727292
ENSG00000165416	Hs.281902
ENSG00000165416	Hs.547396
ENSG00000165416	Hs.562488
ENSG00000165416	Hs.681622
ENSG00000165416	Hs.713688
ENSG00000165416	Hs.739767
ENSG00000165417	Hs.592334
ENSG00000165424	Hs.523080
ENSG00000165424	Hs.645668
ENSG00000165434	Hs.26612
ENSG00000165434	Hs.614022
ENSG00000165449	Hs.597354
ENSG00000165457	Hs.433159
ENSG00000165458	Hs.523875
ENSG00000165458	Hs.705937
ENSG00000165462	Hs.731115
ENSG00000165471	Hs.499674
ENSG00000165474	Hs.524894
ENSG00000165474	Hs.618929
ENSG00000165475	Hs.670143
ENSG00000165476	Hs.499833
ENSG00000165476	Hs.614003
ENSG00000165478	Hs.159863
ENSG00000165478	Hs.745294
ENSG00000165480	Hs.88523
ENSG00000165490	Hs.165607
ENSG00000165494	Hs.128959
ENSG00000165494	Hs.595343
ENSG00000165494	Hs.603109
ENSG00000165494	Hs.731825
ENSG00000165495	Hs.744164
ENSG00000165501	Hs.451090
ENSG00000165506	Hs.231761
ENSG00000165507	Hs.93675
ENSG00000165509	Hs.356870
ENSG00000165511	Hs.707791
ENSG00000165512	Hs.462693
ENSG00000165512	Hs.667604
ENSG00000165516	Hs.509264
ENSG00000165516	Hs.733503
ENSG00000165521	Hs.325846
ENSG00000165521	Hs.558671
ENSG00000165525	Hs.655964
ENSG00000165525	Hs.667012
ENSG00000165525	Hs.733503
ENSG00000165526	Hs.150458
ENSG00000165527	Hs.525330
ENSG00000165527	Hs.682124
ENSG00000165533	Hs.564651
ENSG00000165533	Hs.609858
ENSG00000165548	Hs.22452
ENSG00000165548	Hs.739145
ENSG00000165553	Hs.274363
ENSG00000165555	Hs.97556
ENSG00000165556	Hs.174249
ENSG00000165566	Hs.528335
ENSG00000165566	Hs.596569
ENSG00000165566	Hs.597391
ENSG00000165566	Hs.731897
ENSG00000165568	Hs.657944
ENSG00000165572	Hs.534040
ENSG00000165572	Hs.709132
ENSG00000165572	Hs.713248
ENSG00000165583	Hs.166198
ENSG00000165584	Hs.558445
ENSG00000165588	Hs.549888
ENSG00000165588	Hs.617687
ENSG00000165588	Hs.709117
ENSG00000165591	Hs.496205
ENSG00000165591	Hs.745495
ENSG00000165606	Hs.534530
ENSG00000165609	Hs.674337
ENSG00000165617	Hs.714204
ENSG00000165621	Hs.352218
ENSG00000165623	Hs.112998
ENSG00000165626	Hs.498740
ENSG00000165626	Hs.602617
ENSG00000165630	Hs.729158
ENSG00000165632	Hs.527688
ENSG00000165632	Hs.719483
ENSG00000165632	Hs.740799
ENSG00000165633	Hs.522928
ENSG00000165637	Hs.355927
ENSG00000165637	Hs.605824
ENSG00000165643	Hs.120464
ENSG00000165646	Hs.596992
ENSG00000165646	Hs.720642
ENSG00000165650	Hs.501149
ENSG00000165650	Hs.596986
ENSG00000165650	Hs.720642
ENSG00000165655	Hs.195710
ENSG00000165660	Hs.280695
ENSG00000165660	Hs.624168
ENSG00000165660	Hs.717650
ENSG00000165669	Hs.105575
ENSG00000165669	Hs.372309
ENSG00000165669	Hs.551283
ENSG00000165669	Hs.559801
ENSG00000165669	Hs.618510
ENSG00000165669	Hs.621934
ENSG00000165671	Hs.106861
ENSG00000165675	Hs.171458
ENSG00000165678	Hs.352656
ENSG00000165682	Hs.409794
ENSG00000165684	Hs.113265
ENSG00000165685	Hs.226422
ENSG00000165685	Hs.736196
ENSG00000165688	Hs.495471
ENSG00000165689	Hs.94300
ENSG00000165694	Hs.170776
ENSG00000165695	Hs.421340
ENSG00000165699	Hs.370854
ENSG00000165699	Hs.713977
ENSG00000165702	Hs.553160
ENSG00000165702	Hs.736976
ENSG00000165704	Hs.412707
ENSG00000165704	Hs.733165
ENSG00000165714	Hs.720779
ENSG00000165714	Hs.739902
ENSG00000165716	Hs.741305
ENSG00000165730	Hs.37636
ENSG00000165731	Hs.350321
ENSG00000165731	Hs.625268
ENSG00000165732	Hs.223141
ENSG00000165733	Hs.10848
ENSG00000165752	Hs.614255
ENSG00000165752	Hs.729440
ENSG00000165757	Hs.533953
ENSG00000165762	Hs.551345
ENSG00000165775	Hs.356050
ENSG00000165775	Hs.633300
ENSG00000165775	Hs.711861
ENSG00000165782	Hs.659946
ENSG00000165782	Hs.7001
ENSG00000165792	Hs.512693
ENSG00000165794	Hs.175783
ENSG00000165795	Hs.525205
ENSG00000165801	Hs.35125
ENSG00000165801	Hs.601545
ENSG00000165801	Hs.733352
ENSG00000165802	Hs.455336
ENSG00000165804	Hs.250493
ENSG00000165804	Hs.691422
ENSG00000165805	Hs.112930
ENSG00000165806	Hs.732924
ENSG00000165806	Hs.742363
ENSG00000165806	Hs.9216
ENSG00000165807	Hs.144696
ENSG00000165810	Hs.546502
ENSG00000165813	Hs.159066
ENSG00000165813	Hs.608867
ENSG00000165813	Hs.623870
ENSG00000165813	Hs.732218
ENSG00000165816	Hs.197741
ENSG00000165819	Hs.168799
ENSG00000165819	Hs.665546
ENSG00000165821	Hs.416358
ENSG00000165821	Hs.605558
ENSG00000165821	Hs.745364
ENSG00000165832	Hs.21187
ENSG00000165832	Hs.624483
ENSG00000165837	Hs.668747
ENSG00000165841	Hs.282409
ENSG00000165861	Hs.335106
ENSG00000165863	Hs.121347
ENSG00000165868	Hs.648448
ENSG00000165874	Hs.283521
ENSG00000165874	Hs.594331
ENSG00000165879	Hs.126057
ENSG00000165887	Hs.73708
ENSG00000165891	Hs.416375
ENSG00000165895	Hs.269837
ENSG00000165895	Hs.599563
ENSG00000165895	Hs.604683
ENSG00000165895	Hs.741465
ENSG00000165899	Hs.355145
ENSG00000165899	Hs.723594
ENSG00000165905	Hs.86543
ENSG00000165912	Hs.334639
ENSG00000165912	Hs.736374
ENSG00000165914	Hs.539899
ENSG00000165914	Hs.539900
ENSG00000165914	Hs.607039
ENSG00000165914	Hs.638852
ENSG00000165914	Hs.655697
ENSG00000165915	Hs.523664
ENSG00000165916	Hs.250758
ENSG00000165917	Hs.81218
ENSG00000165923	Hs.147377
ENSG00000165923	Hs.739567
ENSG00000165929	Hs.744294
ENSG00000165934	Hs.27020
ENSG00000165934	Hs.539893
ENSG00000165934	Hs.598818
ENSG00000165934	Hs.657632
ENSG00000165934	Hs.710170
ENSG00000165935	Hs.282121
ENSG00000165943	Hs.24719
ENSG00000165949	Hs.670794
ENSG00000165953	Hs.99476
ENSG00000165959	Hs.301478
ENSG00000165959	Hs.604955
ENSG00000165959	Hs.623241
ENSG00000165959	Hs.625339
ENSG00000165959	Hs.662568
ENSG00000165959	Hs.698226
ENSG00000165959	Hs.734732
ENSG00000165966	Hs.380044
ENSG00000165970	Hs.136557
ENSG00000165970	Hs.530715
ENSG00000165970	Hs.557957
ENSG00000165972	Hs.210377
ENSG00000165972	Hs.603074
ENSG00000165973	Hs.657172
ENSG00000165983	Hs.745101
ENSG00000165985	Hs.668996
ENSG00000165985	Hs.676792
ENSG00000165995	Hs.59093
ENSG00000165997	Hs.25362
ENSG00000165997	Hs.594569
ENSG00000165997	Hs.596111
ENSG00000165997	Hs.642444
ENSG00000166004	Hs.458418
ENSG00000166006	Hs.607692
ENSG00000166006	Hs.622586
ENSG00000166006	Hs.741918
ENSG00000166007	Hs.558954
ENSG00000166012	Hs.355750
ENSG00000166012	Hs.625539
ENSG00000166012	Hs.689724
ENSG00000166012	Hs.714283
ENSG00000166012	Hs.728881
ENSG00000166012	Hs.738736
ENSG00000166012	Hs.738740
ENSG00000166012	Hs.741060
ENSG00000166016	Hs.23361
ENSG00000166024	Hs.419800
ENSG00000166025	Hs.503594
ENSG00000166025	Hs.594931
ENSG00000166033	Hs.501280
ENSG00000166035	Hs.654472
ENSG00000166037	Hs.101014
ENSG00000166037	Hs.708311
ENSG00000166037	Hs.713009
ENSG00000166046	Hs.696047
ENSG00000166049	Hs.160594
ENSG00000166068	Hs.525781
ENSG00000166068	Hs.611670
ENSG00000166068	Hs.629760
ENSG00000166069	Hs.179646
ENSG00000166073	Hs.37196
ENSG00000166073	Hs.623380
ENSG00000166073	Hs.701572
ENSG00000166086	Hs.150718
ENSG00000166086	Hs.728339
ENSG00000166086	Hs.733444
ENSG00000166090	Hs.302036
ENSG00000166104	Hs.370479
ENSG00000166105	Hs.600336
ENSG00000166105	Hs.721382
ENSG00000166106	Hs.534221
ENSG00000166111	Hs.4221
ENSG00000166111	Hs.595078
ENSG00000166118	Hs.97541
ENSG00000166123	Hs.460693
ENSG00000166126	Hs.534494
ENSG00000166126	Hs.709485
ENSG00000166128	Hs.389733
ENSG00000166128	Hs.598101
ENSG00000166128	Hs.603508
ENSG00000166128	Hs.605196
ENSG00000166128	Hs.718109
ENSG00000166130	Hs.252543
ENSG00000166130	Hs.600422
ENSG00000166130	Hs.619381
ENSG00000166133	Hs.173311
ENSG00000166135	Hs.500788
ENSG00000166135	Hs.586684
ENSG00000166135	Hs.599342
ENSG00000166135	Hs.624869
ENSG00000166135	Hs.700958
ENSG00000166136	Hs.523215
ENSG00000166140	Hs.121676
ENSG00000166140	Hs.619364
ENSG00000166140	Hs.741706
ENSG00000166143	Hs.192927
ENSG00000166145	Hs.233950
ENSG00000166145	Hs.732770
ENSG00000166147	Hs.146447
ENSG00000166147	Hs.591133
ENSG00000166147	Hs.596842
ENSG00000166147	Hs.667213
ENSG00000166147	Hs.733694
ENSG00000166148	Hs.2131
ENSG00000166152	Hs.125875
ENSG00000166153	Hs.653118
ENSG00000166153	Hs.734176
ENSG00000166159	Hs.585579
ENSG00000166164	Hs.437894
ENSG00000166164	Hs.668940
ENSG00000166164	Hs.708878
ENSG00000166166	Hs.525610
ENSG00000166167	Hs.643802
ENSG00000166167	Hs.713753
ENSG00000166170	Hs.5443
ENSG00000166170	Hs.598381
ENSG00000166170	Hs.641715
ENSG00000166173	Hs.416755
ENSG00000166173	Hs.572317
ENSG00000166173	Hs.604446
ENSG00000166173	Hs.609595
ENSG00000166181	Hs.435771
ENSG00000166181	Hs.600363
ENSG00000166181	Hs.705797
ENSG00000166183	Hs.146239
ENSG00000166188	Hs.129268
ENSG00000166189	Hs.125133
ENSG00000166192	Hs.578473
ENSG00000166197	Hs.523238
ENSG00000166199	Hs.714100
ENSG00000166199	Hs.720708
ENSG00000166200	Hs.369614
ENSG00000166200	Hs.602481
ENSG00000166200	Hs.609640
ENSG00000166206	Hs.302352
ENSG00000166206	Hs.595088
ENSG00000166206	Hs.657298
ENSG00000166206	Hs.700706
ENSG00000166206	Hs.727263
ENSG00000166211	Hs.577097
ENSG00000166224	Hs.499984
ENSG00000166224	Hs.598751
ENSG00000166224	Hs.651967
ENSG00000166225	Hs.593446
ENSG00000166225	Hs.605393
ENSG00000166225	Hs.609298
ENSG00000166226	Hs.189772
ENSG00000166233	Hs.268787
ENSG00000166233	Hs.408497
ENSG00000166233	Hs.540239
ENSG00000166233	Hs.560393
ENSG00000166233	Hs.614624
ENSG00000166233	Hs.629162
ENSG00000166233	Hs.714264
ENSG00000166233	Hs.731945
ENSG00000166246	Hs.602738
ENSG00000166246	Hs.667402
ENSG00000166250	Hs.591949
ENSG00000166257	Hs.4865
ENSG00000166257	Hs.595649
ENSG00000166260	Hs.591171
ENSG00000166260	Hs.717518
ENSG00000166261	Hs.112556
ENSG00000166262	Hs.626261
ENSG00000166262	Hs.712959
ENSG00000166263	Hs.134057
ENSG00000166263	Hs.35199
ENSG00000166263	Hs.602450
ENSG00000166263	Hs.604855
ENSG00000166263	Hs.605315
ENSG00000166263	Hs.633126
ENSG00000166265	Hs.37445
ENSG00000166265	Hs.602074
ENSG00000166265	Hs.745381
ENSG00000166266	Hs.440320
ENSG00000166266	Hs.679672
ENSG00000166266	Hs.732754
ENSG00000166266	Hs.745245
ENSG00000166268	Hs.253773
ENSG00000166268	Hs.740075
ENSG00000166272	Hs.500897
ENSG00000166272	Hs.707021
ENSG00000166272	Hs.707763
ENSG00000166275	Hs.34492
ENSG00000166275	Hs.623733
ENSG00000166275	Hs.700130
ENSG00000166278	Hs.408903
ENSG00000166289	Hs.466383
ENSG00000166292	Hs.173233
ENSG00000166292	Hs.732798
ENSG00000166292	Hs.744508
ENSG00000166295	Hs.426296
ENSG00000166295	Hs.623713
ENSG00000166295	Hs.651574
ENSG00000166311	Hs.498173
ENSG00000166311	Hs.622566
ENSG00000166311	Hs.726823
ENSG00000166313	Hs.372840
ENSG00000166317	Hs.645273
ENSG00000166321	Hs.533657
ENSG00000166323	Hs.653180
ENSG00000166326	Hs.192103
ENSG00000166326	Hs.623045
ENSG00000166326	Hs.629770
ENSG00000166326	Hs.739533
ENSG00000166329	Hs.148271
ENSG00000166333	Hs.706355
ENSG00000166337	Hs.5158
ENSG00000166340	Hs.523454
ENSG00000166340	Hs.608736
ENSG00000166340	Hs.613735
ENSG00000166341	Hs.199850
ENSG00000166341	Hs.593306
ENSG00000166343	Hs.631823
ENSG00000166347	Hs.465413
ENSG00000166348	Hs.657355
ENSG00000166348	Hs.712514
ENSG00000166349	Hs.677010
ENSG00000166349	Hs.714925
ENSG00000166349	Hs.73958
ENSG00000166359	Hs.211046
ENSG00000166363	Hs.447478
ENSG00000166368	Hs.690210
ENSG00000166377	Hs.465475
ENSG00000166377	Hs.594989
ENSG00000166377	Hs.604676
ENSG00000166377	Hs.678793
ENSG00000166377	Hs.688606
ENSG00000166387	Hs.655714
ENSG00000166387	Hs.738406
ENSG00000166387	Hs.739217
ENSG00000166387	Hs.740974
ENSG00000166391	Hs.288568
ENSG00000166394	Hs.622606
ENSG00000166396	Hs.742388
ENSG00000166398	Hs.330073
ENSG00000166398	Hs.738824
ENSG00000166398	Hs.740758
ENSG00000166401	Hs.368077
ENSG00000166401	Hs.618476
ENSG00000166401	Hs.674618
ENSG00000166402	Hs.568986
ENSG00000166402	Hs.620904
ENSG00000166405	Hs.231850
ENSG00000166408	Hs.539057
ENSG00000166411	Hs.250616
ENSG00000166411	Hs.595357
ENSG00000166411	Hs.604929
ENSG00000166411	Hs.659780
ENSG00000166415	Hs.122125
ENSG00000166415	Hs.745540
ENSG00000166428	Hs.407101
ENSG00000166432	Hs.496512
ENSG00000166432	Hs.603314
ENSG00000166435	Hs.370145
ENSG00000166435	Hs.634310
ENSG00000166435	Hs.739766
ENSG00000166436	Hs.130836
ENSG00000166436	Hs.739651
ENSG00000166439	Hs.675855
ENSG00000166439	Hs.709724
ENSG00000166439	Hs.745050
ENSG00000166441	Hs.523463
ENSG00000166441	Hs.566269
ENSG00000166441	Hs.704568
ENSG00000166441	Hs.735368
ENSG00000166441	Hs.745527
ENSG00000166444	Hs.117715
ENSG00000166444	Hs.618531
ENSG00000166444	Hs.732845
ENSG00000166444	Hs.735137
ENSG00000166444	Hs.736629
ENSG00000166444	Hs.739074
ENSG00000166446	Hs.373908
ENSG00000166446	Hs.60257
ENSG00000166448	Hs.270753
ENSG00000166448	Hs.627970
ENSG00000166450	Hs.130957
ENSG00000166451	Hs.726537
ENSG00000166454	Hs.16349
ENSG00000166454	Hs.621896
ENSG00000166454	Hs.648187
ENSG00000166455	Hs.597137
ENSG00000166471	Hs.594563
ENSG00000166471	Hs.627082
ENSG00000166471	Hs.731960
ENSG00000166473	Hs.413525
ENSG00000166473	Hs.737982
ENSG00000166477	Hs.567662
ENSG00000166478	Hs.523471
ENSG00000166478	Hs.707164
ENSG00000166479	Hs.440534
ENSG00000166479	Hs.599540
ENSG00000166482	Hs.296049
ENSG00000166482	Hs.706535
ENSG00000166483	Hs.249441
ENSG00000166484	Hs.150136
ENSG00000166501	Hs.460355
ENSG00000166501	Hs.595193
ENSG00000166501	Hs.653836
ENSG00000166503	Hs.660804
ENSG00000166503	Hs.660989
ENSG00000166503	Hs.666968
ENSG00000166503	Hs.667183
ENSG00000166503	Hs.670266
ENSG00000166503	Hs.672967
ENSG00000166503	Hs.683018
ENSG00000166503	Hs.713085
ENSG00000166503	Hs.734639
ENSG00000166503	Hs.738075
ENSG00000166507	Hs.654758
ENSG00000166508	Hs.438720
ENSG00000166509	Hs.177936
ENSG00000166509	Hs.623197
ENSG00000166509	Hs.735656
ENSG00000166510	Hs.120790
ENSG00000166510	Hs.608709
ENSG00000166523	Hs.236516
ENSG00000166526	Hs.435302
ENSG00000166526	Hs.636287
ENSG00000166526	Hs.696997
ENSG00000166527	Hs.351811
ENSG00000166532	Hs.504670
ENSG00000166532	Hs.707463
ENSG00000166532	Hs.735784
ENSG00000166535	Hs.334306
ENSG00000166535	Hs.620532
ENSG00000166546	Hs.740218
ENSG00000166546	Hs.740219
ENSG00000166548	Hs.512619
ENSG00000166548	Hs.713895
ENSG00000166557	Hs.129003
ENSG00000166557	Hs.513058
ENSG00000166557	Hs.665470
ENSG00000166557	Hs.714066
ENSG00000166557	Hs.71608
ENSG00000166558	Hs.461575
ENSG00000166562	Hs.45107
ENSG00000166562	Hs.659310
ENSG00000166562	Hs.690840
ENSG00000166569	Hs.449884
ENSG00000166575	Hs.607906
ENSG00000166575	Hs.703111
ENSG00000166578	Hs.688476
ENSG00000166579	Hs.666826
ENSG00000166579	Hs.739249
ENSG00000166579	Hs.740680
ENSG00000166582	Hs.677906
ENSG00000166589	Hs.513660
ENSG00000166592	Hs.1027
ENSG00000166595	Hs.636360
ENSG00000166596	Hs.232270
ENSG00000166598	Hs.192374
ENSG00000166598	Hs.596651
ENSG00000166598	Hs.656611
ENSG00000166603	Hs.532833
ENSG00000166619	Hs.472651
ENSG00000166619	Hs.595233
ENSG00000166619	Hs.730898
ENSG00000166619	Hs.744435
ENSG00000166664	Hs.537548
ENSG00000166669	Hs.513343
ENSG00000166669	Hs.622614
ENSG00000166669	Hs.717673
ENSG00000166669	Hs.720980
ENSG00000166669	Hs.742019
ENSG00000166670	Hs.2258
ENSG00000166676	Hs.371576
ENSG00000166676	Hs.733884
ENSG00000166685	Hs.103555
ENSG00000166689	Hs.12332
ENSG00000166689	Hs.603471
ENSG00000166689	Hs.739092
ENSG00000166704	Hs.631062
ENSG00000166704	Hs.654967
ENSG00000166707	Hs.648338
ENSG00000166710	Hs.623704
ENSG00000166710	Hs.731653
ENSG00000166710	Hs.734579
ENSG00000166716	Hs.79347
ENSG00000166734	Hs.512867
ENSG00000166734	Hs.593919
ENSG00000166734	Hs.601422
ENSG00000166734	Hs.679724
ENSG00000166736	Hs.413899
ENSG00000166741	Hs.503911
ENSG00000166741	Hs.623245
ENSG00000166741	Hs.731965
ENSG00000166743	Hs.306812
ENSG00000166747	Hs.461253
ENSG00000166747	Hs.713067
ENSG00000166747	Hs.713478
ENSG00000166747	Hs.739094
ENSG00000166748	Hs.679833
ENSG00000166750	Hs.14691
ENSG00000166750	Hs.585792
ENSG00000166750	Hs.605086
ENSG00000166750	Hs.622344
ENSG00000166750	Hs.709347
ENSG00000166762	Hs.606904
ENSG00000166762	Hs.662284
ENSG00000166762	Hs.686921
ENSG00000166770	Hs.23133
ENSG00000166770	Hs.732277
ENSG00000166780	Hs.734302
ENSG00000166780	Hs.738182
ENSG00000166783	Hs.673229
ENSG00000166787	Hs.454496
ENSG00000166788	Hs.591998
ENSG00000166793	Hs.135978
ENSG00000166793	Hs.739137
ENSG00000166796	Hs.654377
ENSG00000166797	Hs.439548
ENSG00000166797	Hs.602638
ENSG00000166800	Hs.668877
ENSG00000166801	Hs.150651
ENSG00000166801	Hs.597555
ENSG00000166801	Hs.601227
ENSG00000166803	Hs.680151
ENSG00000166813	Hs.513134
ENSG00000166813	Hs.607251
ENSG00000166816	Hs.380929
ENSG00000166819	Hs.103253
ENSG00000166819	Hs.712997
ENSG00000166821	Hs.31034
ENSG00000166821	Hs.736519
ENSG00000166822	Hs.487510
ENSG00000166822	Hs.620039
ENSG00000166822	Hs.641277
ENSG00000166822	Hs.644574
ENSG00000166822	Hs.704508
ENSG00000166823	Hs.447531
ENSG00000166823	Hs.732008
ENSG00000166825	Hs.1239
ENSG00000166828	Hs.371727
ENSG00000166831	Hs.436518
ENSG00000166831	Hs.620303
ENSG00000166833	Hs.502116
ENSG00000166833	Hs.623782
ENSG00000166833	Hs.703784
ENSG00000166839	Hs.207157
ENSG00000166840	Hs.733188
ENSG00000166845	Hs.208701
ENSG00000166845	Hs.600699
ENSG00000166845	Hs.607704
