Ensembl ID	HPA ID
ENSG00000015171	HPA030553
ENSG00000015285	2022
ENSG00000015285	4290
ENSG00000015285	CAB004290
ENSG00000015285	HPA002022
ENSG00000015413	12783
ENSG00000015413	9426
ENSG00000015413	HPA009426
ENSG00000015413	HPA012783
ENSG00000015475	3771
ENSG00000015475	722
ENSG00000015475	CAB003771
ENSG00000015475	HPA000722
ENSG00000015479	33552
ENSG00000015479	36564
ENSG00000015479	36565
ENSG00000015479	CAB033552
ENSG00000015479	HPA036564
ENSG00000015479	HPA036565
ENSG00000015520	18105
ENSG00000015520	HPA018105
ENSG00000015532	16456
ENSG00000015532	HPA016456
ENSG00000015568	45704
ENSG00000015568	49497
ENSG00000015568	51675
ENSG00000015568	HPA045704
ENSG00000015592	27765
ENSG00000015592	HPA027765
ENSG00000015676	19136
ENSG00000015676	19528
ENSG00000015676	19529
ENSG00000015676	HPA019136
ENSG00000015676	HPA019528
ENSG00000015676	HPA019529
ENSG00000016082	57416
ENSG00000016082	HPA057416
ENSG00000016391	36633
ENSG00000016391	HPA036633
ENSG00000016402	24990
ENSG00000016402	42281
ENSG00000016402	CAB024990
ENSG00000016402	HPA042281
ENSG00000016490	52787
ENSG00000016490	HPA052787
ENSG00000016602	17045
ENSG00000016602	HPA017045
ENSG00000016864	10588
ENSG00000016864	HPA010588
ENSG00000017260	10207
ENSG00000017260	35116
ENSG00000017260	53533
ENSG00000017260	CAB010207
ENSG00000017260	HPA035116
ENSG00000017260	HPA053533
ENSG00000017427	48946
ENSG00000017427	HPA048946
ENSG00000017483	47411
ENSG00000017483	HPA047411
ENSG00000017797	46010
ENSG00000017797	46651
ENSG00000017797	54654
ENSG00000017797	CAB046010
ENSG00000017797	HPA046651
ENSG00000017797	HPA054654
ENSG00000018189	22952
ENSG00000018189	22970
ENSG00000018189	HPA022952
ENSG00000018189	HPA022970
ENSG00000018236	25200
ENSG00000018236	41060
ENSG00000018236	CAB025200
ENSG00000018236	HPA041060
ENSG00000018280	29590
ENSG00000018280	HPA029590
ENSG00000018408	17483
ENSG00000018408	7415
ENSG00000018408	CAB017483
ENSG00000018408	HPA007415
ENSG00000018510	30209
ENSG00000018510	30210
ENSG00000018510	30211
ENSG00000018510	HPA030209
ENSG00000018510	HPA030210
ENSG00000018510	HPA030211
ENSG00000018610	38245
ENSG00000018610	38617
ENSG00000018610	HPA038245
ENSG00000018610	HPA038617
ENSG00000018625	22230
ENSG00000018625	CAB022230
ENSG00000018699	31246
ENSG00000018699	55596
ENSG00000018699	HPA031246
ENSG00000018699	HPA055596
ENSG00000018869	28858
ENSG00000018869	HPA028858
ENSG00000019102	35919
ENSG00000019102	HPA035919
ENSG00000019144	37959
ENSG00000019144	38448
ENSG00000019144	HPA037959
ENSG00000019144	HPA038448
ENSG00000019169	8847
ENSG00000019169	HPA008847
ENSG00000019186	22261
ENSG00000019186	HPA022261
ENSG00000019485	57072
ENSG00000019485	HPA057072
ENSG00000019505	46224
ENSG00000019505	HPA046224
ENSG00000019549	11671
ENSG00000019549	CAB011671
ENSG00000019582	10592
ENSG00000019582	2506
ENSG00000019582	CAB002506
ENSG00000019582	HPA010592
ENSG00000019991	10333
ENSG00000019991	40360
ENSG00000019991	44088
ENSG00000019991	CAB010333
ENSG00000019991	HPA040360
ENSG00000019991	HPA044088
ENSG00000019995	29239
ENSG00000019995	29240
ENSG00000019995	29241
ENSG00000019995	HPA029239
ENSG00000019995	HPA029240
ENSG00000019995	HPA029241
ENSG00000020129	23676
ENSG00000020129	HPA023676
ENSG00000020181	12393
ENSG00000020181	HPA012393
ENSG00000020256	35112
ENSG00000020256	HPA035112
ENSG00000020426	1154
ENSG00000020426	4495
ENSG00000020426	701
ENSG00000020426	CAB004495
ENSG00000020426	HPA000701
ENSG00000020426	HPA001154
ENSG00000020577	43061
ENSG00000020577	HPA043061
ENSG00000020633	25416
ENSG00000020633	CAB025416
ENSG00000020922	2691
ENSG00000020922	4081
ENSG00000020922	CAB004081
ENSG00000020922	HPA002691
ENSG00000021355	18871
ENSG00000021355	HPA018871
ENSG00000021488	42591
ENSG00000021488	HPA042591
ENSG00000021574	17311
ENSG00000021574	HPA017311
ENSG00000021645	2727
ENSG00000021645	HPA002727
ENSG00000021762	38712
ENSG00000021762	HPA038712
ENSG00000021776	55647
ENSG00000021776	HPA055647
ENSG00000021826	21400
ENSG00000021826	3781
ENSG00000021826	CAB003781
ENSG00000021826	HPA021400
ENSG00000021852	23694
ENSG00000021852	HPA023694
ENSG00000022267	1040
ENSG00000022267	1391
ENSG00000022267	20817
ENSG00000022267	CAB020817
ENSG00000022267	HPA001040
ENSG00000022267	HPA001391
ENSG00000022277	53986
ENSG00000022277	HPA053986
ENSG00000022355	22502
ENSG00000022355	55746
ENSG00000022355	CAB022502
ENSG00000022355	HPA055746
ENSG00000022556	20765
ENSG00000022556	48863
ENSG00000022556	HPA020765
ENSG00000022556	HPA048863
ENSG00000022567	23154
ENSG00000022567	HPA023154
ENSG00000022840	17135
ENSG00000022840	52643
ENSG00000022840	HPA017135
ENSG00000022840	HPA052643
ENSG00000022976	20434
ENSG00000022976	HPA020434
ENSG00000023041	14357
ENSG00000023041	HPA014357
ENSG00000023171	8557
ENSG00000023171	HPA008557
ENSG00000023191	39223
ENSG00000023191	40781
ENSG00000023191	HPA039223
ENSG00000023191	HPA040781
ENSG00000023287	24391
ENSG00000023287	53049
ENSG00000023287	HPA024391
ENSG00000023287	HPA053049
ENSG00000023318	1318
ENSG00000023318	HPA001318
ENSG00000023330	17498
ENSG00000023330	35860
ENSG00000023330	CAB017498
ENSG00000023330	HPA035860
ENSG00000023445	2317
ENSG00000023445	HPA002317
ENSG00000023516	39089
ENSG00000023516	HPA039089
ENSG00000023572	23087
ENSG00000023572	HPA023087
ENSG00000023697	59619
ENSG00000023697	HPA059619
ENSG00000023734	27320
ENSG00000023734	HPA027320
ENSG00000023839	37271
ENSG00000023839	4860
ENSG00000023839	HPA004860
ENSG00000023892	38975
ENSG00000023892	38976
ENSG00000023892	HPA038975
ENSG00000023892	HPA038976
ENSG00000023909	23696
ENSG00000023909	40554
ENSG00000023909	53656
ENSG00000023909	9568
ENSG00000023909	CAB009568
ENSG00000023909	CAB040554
ENSG00000023909	HPA023696
ENSG00000023909	HPA053656
ENSG00000024048	27869
ENSG00000024048	27880
ENSG00000024048	HPA027869
ENSG00000024048	HPA027880
ENSG00000024422	47394
ENSG00000024422	49890
ENSG00000024422	49986
ENSG00000024422	HPA047394
ENSG00000024526	17845
ENSG00000024526	CAB017845
ENSG00000024862	55125
ENSG00000024862	HPA055125
ENSG00000025156	16067
ENSG00000025156	31455
ENSG00000025156	CAB016067
ENSG00000025156	HPA031455
ENSG00000025293	29619
ENSG00000025293	29620
ENSG00000025293	29621
ENSG00000025293	HPA029619
ENSG00000025293	HPA029620
ENSG00000025293	HPA029621
ENSG00000025423	59141
ENSG00000025423	HPA059141
ENSG00000025434	36443
ENSG00000025434	37109
ENSG00000025434	CAB037109
ENSG00000025434	HPA036443
ENSG00000025708	1072
ENSG00000025708	2518
ENSG00000025708	CAB002518
ENSG00000025708	HPA001072
ENSG00000025772	18845
ENSG00000025772	56875
ENSG00000025772	HPA018845
ENSG00000025772	HPA056875
ENSG00000025796	53295
ENSG00000025796	HPA053295
ENSG00000025800	18863
ENSG00000025800	HPA018863
ENSG00000026025	1762
ENSG00000026025	58687
ENSG00000026025	80
ENSG00000026025	CAB000080
ENSG00000026025	CAB058687
ENSG00000026025	HPA001762
ENSG00000026036	HPA047154
ENSG00000026103	27444
ENSG00000026103	HPA027444
ENSG00000026297	29013
ENSG00000026297	HPA029013
ENSG00000026508	112
ENSG00000026508	316
ENSG00000026508	5785
ENSG00000026508	CAB000112
ENSG00000026508	CAB000316
ENSG00000026508	HPA005785
ENSG00000026559	39530
ENSG00000026559	40024
ENSG00000026559	HPA039530
ENSG00000026559	HPA040024
ENSG00000026652	53287
ENSG00000026652	HPA053287
ENSG00000026751	15445
ENSG00000026751	CAB015445
ENSG00000026950	12565
ENSG00000026950	HPA012565
ENSG00000027001	30676
ENSG00000027001	31669
ENSG00000027001	31670
ENSG00000027001	HPA030676
ENSG00000027001	HPA031669
ENSG00000027001	HPA031670
ENSG00000027075	1998
ENSG00000027075	26294
ENSG00000027075	CAB001998
ENSG00000027075	HPA026294
ENSG00000027644	25285
ENSG00000027644	HPA025285
ENSG00000027697	29213
ENSG00000027697	4444
ENSG00000027697	CAB004444
ENSG00000027697	HPA029213
ENSG00000027847	42330
ENSG00000027847	HPA042330
ENSG00000028116	46459
ENSG00000028116	47503
ENSG00000028116	CAB046459
ENSG00000028116	HPA047503
ENSG00000028137	13045
ENSG00000028137	4796
ENSG00000028137	CAB013045
ENSG00000028137	HPA004796
ENSG00000028203	17066
ENSG00000028203	4811
ENSG00000028203	HPA004811
ENSG00000028203	HPA017066
ENSG00000028277	2513
ENSG00000028277	CAB002513
ENSG00000028310	21465
ENSG00000028310	HPA021465
ENSG00000028528	47373
ENSG00000028528	52761
ENSG00000028528	HPA047373
ENSG00000028528	HPA052761
ENSG00000029153	59074
ENSG00000029153	HPA059074
ENSG00000029363	27770
ENSG00000029363	6669
ENSG00000029363	HPA006669
ENSG00000029363	HPA027770
ENSG00000029364	7921
ENSG00000029364	HPA007921
ENSG00000029534	16057
ENSG00000029534	4842
ENSG00000029534	56953
ENSG00000029534	CAB016057
ENSG00000029534	HPA004842
ENSG00000029534	HPA056953
ENSG00000029639	29428
ENSG00000029639	HPA029428
ENSG00000029725	19669
ENSG00000029725	24235
ENSG00000029725	24691
ENSG00000029725	4549
ENSG00000029725	CAB004549
ENSG00000029725	HPA019669
ENSG00000029725	HPA024235
ENSG00000029725	HPA024691
ENSG00000029993	62583
ENSG00000029993	HPA062583
ENSG00000030110	5029
ENSG00000030110	CAB005029
ENSG00000030419	59142
ENSG00000030419	HPA059142
ENSG00000030582	19394
ENSG00000030582	28747
ENSG00000030582	8763
ENSG00000030582	CAB019394
ENSG00000030582	HPA008763
ENSG00000030582	HPA028747
ENSG00000031003	36525
ENSG00000031003	41819
ENSG00000031003	HPA036525
ENSG00000031003	HPA041819
ENSG00000031081	36380
ENSG00000031081	HPA036380
ENSG00000031691	46634
ENSG00000031691	54965
ENSG00000031691	HPA046634
ENSG00000031691	HPA054965
ENSG00000031698	16939
ENSG00000031698	HPA016939
ENSG00000031823	43375
ENSG00000031823	43389
ENSG00000031823	HPA043375
ENSG00000031823	HPA043389
ENSG00000032219	48899
ENSG00000032219	HPA048899
ENSG00000032389	31231
ENSG00000032389	31232
ENSG00000032389	31233
ENSG00000032389	HPA031231
ENSG00000032389	HPA031232
ENSG00000032389	HPA031233
ENSG00000032444	7522
ENSG00000032444	HPA007522
ENSG00000032742	40731
ENSG00000032742	HPA040731
ENSG00000033011	60392
ENSG00000033011	HPA060392
ENSG00000033030	37483
ENSG00000033030	HPA037483
ENSG00000033030	HPA037484
ENSG00000033050	20091
ENSG00000033050	20682
ENSG00000033050	21815
ENSG00000033050	30388
ENSG00000033050	CAB020682
ENSG00000033050	HPA020091
ENSG00000033050	HPA021815
ENSG00000033050	HPA030388
ENSG00000033100	20992
ENSG00000033100	51582
ENSG00000033100	HPA020992
ENSG00000033100	HPA051582
ENSG00000033122	2314
ENSG00000033122	5625
ENSG00000033122	HPA002314
ENSG00000033122	HPA005625
ENSG00000033170	17129
ENSG00000033170	40863
ENSG00000033170	43410
ENSG00000033170	CAB017129
ENSG00000033170	HPA040863
ENSG00000033170	HPA043410
ENSG00000033178	37001
ENSG00000033178	44870
ENSG00000033178	HPA037001
ENSG00000033178	HPA044870
ENSG00000033327	22159
ENSG00000033327	271
ENSG00000033327	CAB022159
ENSG00000033327	HPA000271
ENSG00000033627	22144
ENSG00000033627	HPA022144
ENSG00000033800	12304
ENSG00000033800	CAB012304
ENSG00000033867	22494
ENSG00000033867	35857
ENSG00000033867	CAB022494
ENSG00000033867	HPA035857
ENSG00000034053	37065
ENSG00000034053	40053
ENSG00000034053	CAB037065
ENSG00000034053	HPA040053
ENSG00000034152	18548
ENSG00000034152	44497
ENSG00000034152	CAB018548
ENSG00000034152	HPA044497
ENSG00000034239	23527
ENSG00000034239	HPA023527
ENSG00000034533	37010
ENSG00000034533	37011
ENSG00000034533	HPA037010
ENSG00000034533	HPA037011
ENSG00000034677	11455
ENSG00000034677	23652
ENSG00000034677	CAB011455
ENSG00000034677	HPA023652
ENSG00000034693	42830
ENSG00000034693	HPA042830
ENSG00000034713	36726
ENSG00000034713	HPA036726
ENSG00000034971	27364
ENSG00000034971	HPA027364
ENSG00000035115	30926
ENSG00000035115	30927
ENSG00000035115	HPA030926
ENSG00000035115	HPA030927
ENSG00000035141	30103
ENSG00000035141	30104
ENSG00000035141	HPA030103
ENSG00000035141	HPA030104
ENSG00000035403	2131
ENSG00000035403	2453
ENSG00000035403	CAB002453
ENSG00000035403	HPA002131
ENSG00000035499	38255
ENSG00000035499	HPA038255
ENSG00000035681	23067
ENSG00000035681	23148
ENSG00000035681	23151
ENSG00000035681	HPA023067
ENSG00000035681	HPA023148
ENSG00000035681	HPA023151
ENSG00000035687	24400
ENSG00000035687	HPA024400
ENSG00000035720	38529
ENSG00000035720	HPA038529
ENSG00000035862	10203
ENSG00000035862	CAB010203
ENSG00000035928	46116
ENSG00000035928	58107
ENSG00000035928	9520
ENSG00000035928	CAB009520
ENSG00000035928	HPA046116
ENSG00000035928	HPA058107
ENSG00000036054	38151
ENSG00000036054	38152
ENSG00000036054	HPA038151
ENSG00000036054	HPA038152
ENSG00000036257	2678
ENSG00000036257	CAB002678
ENSG00000036448	1765
ENSG00000036448	5953
ENSG00000036448	HPA001765
ENSG00000036448	HPA005953
ENSG00000036473	243
ENSG00000036473	570
ENSG00000036473	HPA000243
ENSG00000036473	HPA000570
ENSG00000036530	40702
ENSG00000036530	HPA040702
ENSG00000036549	53663
ENSG00000036549	HPA053663
ENSG00000036565	7210
ENSG00000036565	HPA007210
ENSG00000036672	6777
ENSG00000036672	7222
ENSG00000036672	HPA006777
ENSG00000036672	HPA007222
ENSG00000036828	39686
ENSG00000036828	HPA039686
ENSG00000037042	11495
ENSG00000037042	CAB011495
ENSG00000037241	30449
ENSG00000037241	HPA030449
ENSG00000037280	99
ENSG00000037280	CAB000099
ENSG00000037474	37896
ENSG00000037474	HPA037896
ENSG00000037637	25071
ENSG00000037637	53703
ENSG00000037637	HPA025071
ENSG00000037637	HPA053703
ENSG00000037749	15883
ENSG00000037749	49198
ENSG00000037749	HPA015883
ENSG00000037749	HPA049198
ENSG00000037757	42744
ENSG00000037757	45988
ENSG00000037757	CAB045988
ENSG00000037757	HPA042744
ENSG00000037897	20914
ENSG00000037897	50450
ENSG00000037897	HPA020914
ENSG00000037897	HPA050450
ENSG00000037965	28911
ENSG00000037965	37020
ENSG00000037965	CAB037020
ENSG00000037965	HPA028911
ENSG00000038002	31415
ENSG00000038002	31417
ENSG00000038002	HPA031415
ENSG00000038002	HPA031417
ENSG00000038210	4099
ENSG00000038210	HPA004099
ENSG00000038219	36943
ENSG00000038219	37362
ENSG00000038219	41290
ENSG00000038219	HPA036943
ENSG00000038219	HPA037362
ENSG00000038219	HPA041290
ENSG00000038274	37721
ENSG00000038274	37722
ENSG00000038274	HPA037721
ENSG00000038274	HPA037722
ENSG00000038358	41164
ENSG00000038358	HPA041164
ENSG00000038382	8157
ENSG00000038382	HPA008157
ENSG00000038427	4726
ENSG00000038427	8979
ENSG00000038427	CAB008979
ENSG00000038427	HPA004726
ENSG00000038532	35814
ENSG00000038532	35815
ENSG00000038532	HPA035814
ENSG00000038532	HPA035815
ENSG00000038945	272
ENSG00000038945	HPA000272
ENSG00000039068	28364
ENSG00000039068	4812
ENSG00000039068	87
ENSG00000039068	CAB000087
ENSG00000039068	CAB028364
ENSG00000039068	HPA004812
ENSG00000039123	37379
ENSG00000039123	HPA037379
ENSG00000039139	37469
ENSG00000039139	37470
ENSG00000039139	HPA037469
ENSG00000039139	HPA037470
ENSG00000039319	35935
ENSG00000039319	35936
ENSG00000039319	HPA035935
ENSG00000039319	HPA035936
ENSG00000039523	5923
ENSG00000039523	HPA005923
ENSG00000039537	43823
ENSG00000039537	HPA043823
ENSG00000039560	36949
ENSG00000039560	36950
ENSG00000039560	HPA036949
ENSG00000039560	HPA036950
ENSG00000039600	6159
ENSG00000039600	9382
ENSG00000039600	CAB009382
ENSG00000039600	HPA006159
ENSG00000039650	6782
ENSG00000039650	HPA006782
ENSG00000039987	46229
ENSG00000039987	HPA046229
ENSG00000040199	48598
ENSG00000040199	HPA048598
ENSG00000040275	44700
ENSG00000040275	48146
ENSG00000040275	HPA044700
ENSG00000040275	HPA048146
ENSG00000040341	19155
ENSG00000040341	20836
ENSG00000040341	CAB020836
ENSG00000040341	HPA019155
ENSG00000040487	57810
ENSG00000040487	HPA057810
ENSG00000040531	46947
ENSG00000040531	HPA046947
ENSG00000040608	12443
ENSG00000040608	CAB012443
ENSG00000040633	52410
ENSG00000040633	HPA052410
ENSG00000040731	10651
ENSG00000040731	HPA010651
ENSG00000040933	1628
ENSG00000040933	HPA001628
ENSG00000041353	17712
ENSG00000041353	19849
ENSG00000041353	CAB017712
ENSG00000041353	HPA019849
ENSG00000041357	4973
ENSG00000041357	CAB004973
ENSG00000041515	40110
ENSG00000041515	HPA040110
ENSG00000041802	37704
ENSG00000041802	37705
ENSG00000041802	HPA037704
ENSG00000041802	HPA037705
ENSG00000041982	4592
ENSG00000041982	4823
ENSG00000041982	CAB004592
ENSG00000041982	HPA004823
ENSG00000041988	44460
ENSG00000041988	HPA044460
ENSG00000042062	51823
ENSG00000042062	54759
ENSG00000042062	HPA051823
ENSG00000042062	HPA054759
ENSG00000042286	42309
ENSG00000042286	HPA042309
ENSG00000042304	30319
ENSG00000042304	HPA030319
ENSG00000042317	38082
ENSG00000042317	38083
ENSG00000042317	HPA038082
ENSG00000042317	HPA038083
ENSG00000042445	46513
ENSG00000042445	7961
ENSG00000042445	HPA007961
ENSG00000042445	HPA046513
ENSG00000042493	18843
ENSG00000042493	19080
ENSG00000042493	19092
ENSG00000042493	HPA018843
ENSG00000042493	HPA019080
ENSG00000042493	HPA019092
ENSG00000042813	58673
ENSG00000042813	HPA058673
ENSG00000042832	2740
ENSG00000042832	56155
ENSG00000042832	77
ENSG00000042832	CAB000077
ENSG00000042832	CAB056155
ENSG00000042832	HPA002740
ENSG00000043039	33311
ENSG00000043039	47657
ENSG00000043039	CAB033311
ENSG00000043039	HPA047657
ENSG00000043093	35911
ENSG00000043093	HPA035911
ENSG00000043143	25959
ENSG00000043143	55789
ENSG00000043143	HPA025959
ENSG00000043143	HPA055789
ENSG00000043462	36396
ENSG00000043462	36397
ENSG00000043462	4574
ENSG00000043462	CAB004574
ENSG00000043462	HPA036396
ENSG00000043462	HPA036397
ENSG00000043514	24174
ENSG00000043514	53686
ENSG00000043514	HPA024174
ENSG00000043514	HPA053686
ENSG00000044090	15449
ENSG00000044090	30095
ENSG00000044090	30096
ENSG00000044090	CAB015449
ENSG00000044090	HPA030095
ENSG00000044090	HPA030096
ENSG00000044115	21089
ENSG00000044115	46119
ENSG00000044115	CAB021089
ENSG00000044115	HPA046119
ENSG00000044446	2912
ENSG00000044446	HPA002912
ENSG00000044459	36728
ENSG00000044459	36729
ENSG00000044459	HPA036728
ENSG00000044459	HPA036729
ENSG00000044524	10462
ENSG00000044524	CAB010462
ENSG00000044574	38845
ENSG00000044574	38846
ENSG00000044574	5221
ENSG00000044574	CAB005221
ENSG00000044574	HPA038845
ENSG00000044574	HPA038846
ENSG00000046604	25122
ENSG00000046604	4896
ENSG00000046604	CAB025122
ENSG00000046604	HPA004896
ENSG00000046647	28613
ENSG00000046647	HPA028613
ENSG00000046651	31102
ENSG00000046651	31103
ENSG00000046651	31104
ENSG00000046651	HPA031102
ENSG00000046651	HPA031103
ENSG00000046651	HPA031104
ENSG00000046653	2913
ENSG00000046653	HPA002913
ENSG00000046774	62230
ENSG00000046774	HPA062230
ENSG00000046889	15234
ENSG00000046889	HPA015234
ENSG00000047056	37376
ENSG00000047056	37565
ENSG00000047056	HPA037376
ENSG00000047056	HPA037565
ENSG00000047188	37364
ENSG00000047188	HPA037364
ENSG00000047230	17437
ENSG00000047230	HPA017437
ENSG00000047249	23421
ENSG00000047249	9532
ENSG00000047249	CAB009532
ENSG00000047249	HPA023421
ENSG00000047315	37506
ENSG00000047315	HPA037506
ENSG00000047346	39369
ENSG00000047346	40180
ENSG00000047346	HPA039369
ENSG00000047346	HPA040180
ENSG00000047365	35925
ENSG00000047365	HPA035925
ENSG00000047410	19661
ENSG00000047410	19663
ENSG00000047410	24336
ENSG00000047410	HPA019661
ENSG00000047410	HPA019663
ENSG00000047410	HPA024336
ENSG00000047457	1834
ENSG00000047457	8591
ENSG00000047457	CAB008591
ENSG00000047457	HPA001834
ENSG00000047578	35089
ENSG00000047578	35090
ENSG00000047578	HPA035089
ENSG00000047578	HPA035090
ENSG00000047579	28053
ENSG00000047579	29615
ENSG00000047579	29616
ENSG00000047579	HPA028053
ENSG00000047579	HPA029615
ENSG00000047579	HPA029616
ENSG00000047597	19036
ENSG00000047597	HPA019036
ENSG00000047617	36276
ENSG00000047617	HPA036276
ENSG00000047621	37871
ENSG00000047621	HPA037871
ENSG00000047634	35270
ENSG00000047634	35271
ENSG00000047634	HPA035270
ENSG00000047634	HPA035271
ENSG00000047644	39814
ENSG00000047644	HPA039814
ENSG00000047648	36779
ENSG00000047648	HPA036779
ENSG00000047662	44119
ENSG00000047662	48458
ENSG00000047662	HPA044119
ENSG00000047662	HPA048458
ENSG00000047849	38149
ENSG00000047849	38150
ENSG00000047849	HPA038149
ENSG00000047849	HPA038150
ENSG00000047932	19477
ENSG00000047932	24018
ENSG00000047932	HPA019477
ENSG00000047932	HPA024018
ENSG00000047936	49098
ENSG00000047936	HPA049098
ENSG00000048028	6778
ENSG00000048028	6779
ENSG00000048028	HPA006778
ENSG00000048028	HPA006779
ENSG00000048052	28926
ENSG00000048052	HPA028926
ENSG00000048162	36506
ENSG00000048162	HPA036506
ENSG00000048342	44124
ENSG00000048342	HPA044124
ENSG00000048392	28812
ENSG00000048392	6854
ENSG00000048392	CAB006854
ENSG00000048392	HPA028812
ENSG00000048405	23090
ENSG00000048405	52194
ENSG00000048405	HPA023090
ENSG00000048405	HPA052194
ENSG00000048462	10569
ENSG00000048462	HPA010569
ENSG00000048471	45269
ENSG00000048471	8889
ENSG00000048471	HPA008889
ENSG00000048471	HPA045269
ENSG00000048544	29133
ENSG00000048544	29134
ENSG00000048544	HPA029133
ENSG00000048544	HPA029134
ENSG00000048545	5561
ENSG00000048545	HPA005561
ENSG00000048649	22626
ENSG00000048649	46129
