GeneID	HMDB	Pathway
HMDB09652	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09652	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09652	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09652	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09653	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09653	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09653	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09653	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09653	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09650	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09650	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09650	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09650	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09650	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09651	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09651	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09651	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09651	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09651	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09658	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09658	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09658	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09658	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09658	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09659	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09659	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09659	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09659	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09659	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB01248	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01248	Ch	Riboflavin metabolism:KEGG-hsa00740
HMDB01248	Ch	Vitamin digestion and absorption:KEGG-hsa04977
HMDB05388	Ch	Fat digestion and absorption:KEGG-hsa04975
HMDB05388	Ch	Glycerolipid metabolism:KEGG-hsa00561
HMDB05388	Ch	Metabolic pathways:KEGG-hsa01100
HMDB05388	Ch	Vitamin digestion and absorption:KEGG-hsa04977
HMDB02596	Ch	Metabolic pathways:KEGG-hsa01100
HMDB02596	Ch	Pentose and glucuronate interconversions:KEGG-hsa00040
HMDB02596	Ch	Starch and sucrose metabolism:KEGG-hsa00500
HMDB01241	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01241	Ch	Tryptophan metabolism:KEGG-hsa00380
HMDB01243	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01243	Ch	Phenylalanine metabolism:KEGG-hsa00360
HMDB01243	Ch	Valine, leucine and isoleucine degradation:KEGG-hsa00280
HMDB01242	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01242	Ch	Steroid biosynthesis:KEGG-hsa00100
HMDB01245	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01245	Ch	Pyrimidine metabolism:KEGG-hsa00240
HMDB00039	Ch	Butanoate metabolism:KEGG-hsa00650
HMDB00039	Ch	Carbohydrate digestion and absorption:KEGG-hsa04973
HMDB00039	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00039	Ch	Protein digestion and absorption:KEGG-hsa04974
HMDB00163	Ch	Carbohydrate digestion and absorption:KEGG-hsa04973
HMDB00163	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00163	Ch	Starch and sucrose metabolism:KEGG-hsa00500
HMDB00162	Ch	Aminoacyl-tRNA biosynthesis:KEGG-hsa00970
HMDB00162	Ch	Arginine and proline metabolism:KEGG-hsa00330
HMDB00162	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00031	Ch	Steroid hormone biosynthesis:KEGG-hsa00140
HMDB00030	Ch	Biotin metabolism:KEGG-hsa00780
HMDB00030	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00030	Ch	Vitamin digestion and absorption:KEGG-hsa04977
HMDB00033	Ch	Histidine metabolism:KEGG-hsa00340
HMDB00033	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00033	Ch	beta-Alanine metabolism:KEGG-hsa00410
HMDB00032	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00032	Ch	Steroid biosynthesis:KEGG-hsa00100
HMDB00161	Ch	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
HMDB00161	Ch	Aminoacyl-tRNA biosynthesis:KEGG-hsa00970
HMDB00161	Ch	Cysteine and methionine metabolism:KEGG-hsa00270
HMDB00161	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00161	Ch	Selenocompound metabolism:KEGG-hsa00450
HMDB00161	Ch	Sulfur relay system:KEGG-hsa04122
HMDB00161	Ch	Taurine and hypotaurine metabolism:KEGG-hsa00430
HMDB00037	Ch	Aldosterone-regulated sodium reabsorption:KEGG-hsa04960
HMDB00037	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00037	Ch	Steroid hormone biosynthesis:KEGG-hsa00140
HMDB00036	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00036	Ch	Primary bile acid biosynthesis:KEGG-hsa00120
HMDB00036	Ch	Taurine and hypotaurine metabolism:KEGG-hsa00430
HMDB01375	Ch	Butanoate metabolism:KEGG-hsa00650
HMDB01375	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01375	Ch	Synthesis and degradation of ketone bodies:KEGG-hsa00072
HMDB01375	Ch	Terpenoid backbone biosynthesis:KEGG-hsa00900
HMDB01375	Ch	Valine, leucine and isoleucine degradation:KEGG-hsa00280
HMDB08108	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08108	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08108	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08108	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08108	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB09297	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09297	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09297	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09297	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09297	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB04863	Ch	Vibrio cholerae infection:KEGG-hsa05110
HMDB04860	Ch	Vibrio cholerae infection:KEGG-hsa05110
HMDB04861	Ch	Vibrio cholerae infection:KEGG-hsa05110
HMDB04866	Ch	Metabolic pathways:KEGG-hsa01100
HMDB04866	Ch	Sphingolipid metabolism:KEGG-hsa00600
HMDB04865	Ch	Vibrio cholerae infection:KEGG-hsa05110
HMDB00002	Ch	Arginine and proline metabolism:KEGG-hsa00330
HMDB00002	Ch	Glycine, serine and threonine metabolism:KEGG-hsa00260
HMDB00002	Ch	beta-Alanine metabolism:KEGG-hsa00410
HMDB07984	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07984	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07984	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07984	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07984	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07985	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07985	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07985	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07985	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07985	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07986	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07986	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07986	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07986	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07986	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07987	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07987	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07987	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07987	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07987	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07980	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07980	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07980	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07980	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07980	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07981	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07981	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07981	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07981	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07981	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07982	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07982	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07982	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07982	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07982	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07983	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07983	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07983	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07983	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07983	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07988	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07988	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07988	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07988	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07988	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07989	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07989	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07989	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07989	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07989	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB09043	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09043	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09043	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09043	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09043	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB07969	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07969	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07969	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07969	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07969	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB02107	Ch	Metabolic pathways:KEGG-hsa01100
HMDB02104	Ch	Arginine and proline metabolism:KEGG-hsa00330
HMDB02104	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07962	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07962	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07962	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07962	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07962	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07963	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07963	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07963	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07963	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07963	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07960	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07960	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07960	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07960	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07960	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07961	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07961	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07961	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07961	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07961	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07966	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07966	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07966	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07966	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07966	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07967	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07967	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07967	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07967	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07967	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07964	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07964	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07964	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07964	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07964	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07965	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07965	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07965	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07965	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07965	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB03405	Ch	Lysine degradation:KEGG-hsa00310
HMDB03404	Ch	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
HMDB03407	Ch	Butanoate metabolism:KEGG-hsa00650
HMDB03406	Ch	Glycine, serine and threonine metabolism:KEGG-hsa00260
HMDB03403	Ch	Metabolic pathways:KEGG-hsa01100
HMDB03403	Ch	Starch and sucrose metabolism:KEGG-hsa00500
HMDB03402	Ch	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
HMDB03402	Ch	Carbohydrate digestion and absorption:KEGG-hsa04973
HMDB03402	Ch	Metabolic pathways:KEGG-hsa01100
HMDB03402	Ch	Pentose and glucuronate interconversions:KEGG-hsa00040
HMDB03402	Ch	Starch and sucrose metabolism:KEGG-hsa00500
HMDB12199	Ch	Folate biosynthesis:KEGG-hsa00790
HMDB12199	Ch	Metabolic pathways:KEGG-hsa01100
HMDB12199	Ch	Phenylalanine, tyrosine and tryptophan biosynthesis:KEGG-hsa00400
HMDB12199	Ch	Ubiquinone and other terpenoid-quinone biosynthesis:KEGG-hsa00130
HMDB08534	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08534	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08534	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08534	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08534	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB04995	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00699	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00699	Ch	Nicotinate and nicotinamide metabolism:KEGG-hsa00760
HMDB08530	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08530	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08530	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08530	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08530	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB00696	Ch	Aminoacyl-tRNA biosynthesis:KEGG-hsa00970
HMDB00696	Ch	Cysteine and methionine metabolism:KEGG-hsa00270
HMDB00696	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00691	Ch	Pyrimidine metabolism:KEGG-hsa00240
HMDB00691	Ch	beta-Alanine metabolism:KEGG-hsa00410
HMDB00693	Ch	Glycosaminoglycan degradation:KEGG-hsa00531
HMDB00693	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08531	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08531	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08531	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08531	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08531	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08532	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08532	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08532	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08532	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08532	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB00819	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00819	Ch	Tyrosine metabolism:KEGG-hsa00350
HMDB12223	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09426	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09426	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09426	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09426	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09426	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB06224	Ch	Metabolic pathways:KEGG-hsa01100
HMDB06224	Ch	Pentose and glucuronate interconversions:KEGG-hsa00040
HMDB06224	Ch	Starch and sucrose metabolism:KEGG-hsa00500
HMDB08533	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08533	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08533	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08533	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08533	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB12225	Ch	Phenylalanine metabolism:KEGG-hsa00360
HMDB02217	Ch	Metabolic pathways:KEGG-hsa01100
HMDB02217	Ch	Propanoate metabolism:KEGG-hsa00640
HMDB02217	Ch	Valine, leucine and isoleucine degradation:KEGG-hsa00280
HMDB08127	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08127	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08127	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08127	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08127	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB02212	Ch	Biosynthesis of unsaturated fatty acids:KEGG-hsa01040
HMDB02211	Ch	Porphyrin and chlorophyll metabolism:KEGG-hsa00860
HMDB08126	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08126	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08126	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08126	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08126	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07368	Ch	Adipocytokine signaling pathway:KEGG-hsa04920
HMDB07368	Ch	African trypanosomiasis:KEGG-hsa05143
HMDB07368	Ch	Amoebiasis:KEGG-hsa05146
HMDB07368	Ch	B cell receptor signaling pathway:KEGG-hsa04662
HMDB07368	Ch	Calcium signaling pathway:KEGG-hsa04020
HMDB07368	Ch	Carbohydrate digestion and absorption:KEGG-hsa04973
HMDB07368	Ch	Chemokine signaling pathway:KEGG-hsa04062
HMDB07368	Ch	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
HMDB07368	Ch	ErbB signaling pathway:KEGG-hsa04012
HMDB07368	Ch	Fat digestion and absorption:KEGG-hsa04975
HMDB07368	Ch	Fc epsilon RI signaling pathway:KEGG-hsa04664
HMDB07368	Ch	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
HMDB07368	Ch	Gap junction:KEGG-hsa04540
HMDB07368	Ch	Gastric acid secretion:KEGG-hsa04971
HMDB07368	Ch	Glioma:KEGG-hsa05214
HMDB07368	Ch	Glutamatergic synapse:KEGG-hsa04724
HMDB07368	Ch	GnRH signaling pathway:KEGG-hsa04912
HMDB07368	Ch	Long-term depression:KEGG-hsa04730
HMDB07368	Ch	Long-term potentiation:KEGG-hsa04720
HMDB07368	Ch	MAPK signaling pathway:KEGG-hsa04010
HMDB07368	Ch	Melanogenesis:KEGG-hsa04916
HMDB07368	Ch	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
HMDB07368	Ch	Neurotrophin signaling pathway:KEGG-hsa04722
HMDB07368	Ch	Non-small cell lung cancer:KEGG-hsa05223
HMDB07368	Ch	Pancreatic secretion:KEGG-hsa04972
HMDB07368	Ch	Pathways in cancer:KEGG-hsa05200
HMDB07368	Ch	Salivary secretion:KEGG-hsa04970
HMDB07368	Ch	T cell receptor signaling pathway:KEGG-hsa04660
HMDB07368	Ch	VEGF signaling pathway:KEGG-hsa04370
HMDB07368	Ch	Vascular smooth muscle contraction:KEGG-hsa04270
HMDB07368	Ch	Vibrio cholerae infection:KEGG-hsa05110
HMDB07369	Ch	Adipocytokine signaling pathway:KEGG-hsa04920
HMDB07369	Ch	African trypanosomiasis:KEGG-hsa05143
HMDB07369	Ch	Amoebiasis:KEGG-hsa05146
HMDB07369	Ch	B cell receptor signaling pathway:KEGG-hsa04662
HMDB07369	Ch	Calcium signaling pathway:KEGG-hsa04020
HMDB07369	Ch	Carbohydrate digestion and absorption:KEGG-hsa04973
HMDB07369	Ch	Chemokine signaling pathway:KEGG-hsa04062
HMDB07369	Ch	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
HMDB07369	Ch	ErbB signaling pathway:KEGG-hsa04012
HMDB07369	Ch	Fat digestion and absorption:KEGG-hsa04975
HMDB07369	Ch	Fc epsilon RI signaling pathway:KEGG-hsa04664
HMDB07369	Ch	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
HMDB07369	Ch	Gap junction:KEGG-hsa04540
HMDB07369	Ch	Gastric acid secretion:KEGG-hsa04971
HMDB07369	Ch	Glioma:KEGG-hsa05214
HMDB07369	Ch	Glutamatergic synapse:KEGG-hsa04724
HMDB07369	Ch	GnRH signaling pathway:KEGG-hsa04912
HMDB07369	Ch	Long-term depression:KEGG-hsa04730
HMDB07369	Ch	Long-term potentiation:KEGG-hsa04720
HMDB07369	Ch	MAPK signaling pathway:KEGG-hsa04010
HMDB07369	Ch	Melanogenesis:KEGG-hsa04916
HMDB07369	Ch	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
HMDB07369	Ch	Neurotrophin signaling pathway:KEGG-hsa04722
HMDB07369	Ch	Non-small cell lung cancer:KEGG-hsa05223
HMDB07369	Ch	Pancreatic secretion:KEGG-hsa04972
HMDB07369	Ch	Pathways in cancer:KEGG-hsa05200
HMDB07369	Ch	Salivary secretion:KEGG-hsa04970
HMDB07369	Ch	T cell receptor signaling pathway:KEGG-hsa04660
HMDB07369	Ch	VEGF signaling pathway:KEGG-hsa04370
HMDB07369	Ch	Vascular smooth muscle contraction:KEGG-hsa04270
HMDB07369	Ch	Vibrio cholerae infection:KEGG-hsa05110
HMDB08125	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08125	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08125	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08125	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08125	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08124	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08124	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08124	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08124	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08124	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08123	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08123	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08123	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08123	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08123	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB06247	Ch	Primary bile acid biosynthesis:KEGG-hsa00120
HMDB08122	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08122	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08122	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08122	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08122	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08121	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08121	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08121	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08121	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08121	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08120	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08120	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08120	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08120	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08120	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08754	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08754	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08754	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08754	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08754	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08755	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08755	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08755	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08755	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08755	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08756	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08756	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08756	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08756	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08756	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08757	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08757	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08757	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08757	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08757	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB03070	Ch	Metabolic pathways:KEGG-hsa01100
HMDB03070	Ch	Phenylalanine, tyrosine and tryptophan biosynthesis:KEGG-hsa00400
HMDB08751	Ch	Arachidonic acid metabolism:KEGG-hsa00590
