GeneID	Ensembl	Pathway
ENSG00000105647	En	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000105647	En	Renal cell carcinoma:KEGG-hsa05211
ENSG00000105647	En	Small cell lung cancer:KEGG-hsa05222
ENSG00000105647	En	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000105647	En	Toll-like receptor signaling pathway:KEGG-hsa04620
ENSG00000105647	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000105647	En	Type II diabetes mellitus:KEGG-hsa04930
ENSG00000105647	En	VEGF signaling pathway:KEGG-hsa04370
ENSG00000105647	En	mTOR signaling pathway:KEGG-hsa04150
ENSG00000105640	En	Ribosome:KEGG-hsa03010
ENSG00000277163	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000277163	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000025708	En	Bladder cancer:KEGG-hsa05219
ENSG00000025708	En	Drug metabolism - other enzymes:KEGG-hsa00983
ENSG00000025708	En	Pyrimidine metabolism:KEGG-hsa00240
ENSG00000070501	En	Base excision repair:KEGG-hsa03410
ENSG00000276600	En	Amoebiasis:KEGG-hsa05146
ENSG00000276600	En	Phagosome:KEGG-hsa04145
ENSG00000229117	En	Ribosome:KEGG-hsa03010
ENSG00000112357	En	Peroxisome:KEGG-hsa04146
ENSG00000152804	En	Maturity onset diabetes of the young:KEGG-hsa04950
ENSG00000078070	En	Valine, leucine and isoleucine degradation:KEGG-hsa00280
ENSG00000178498	En	Notch signaling pathway:KEGG-hsa04330
ENSG00000227600	En	Fatty acid elongation in mitochondria:KEGG-hsa00062
ENSG00000227600	En	Lysosome:KEGG-hsa04142
ENSG00000127863	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000142867	En	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000142867	En	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000142867	En	Tuberculosis:KEGG-hsa05152
ENSG00000144476	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000244067	En	Drug metabolism - cytochrome P450:KEGG-hsa00982
ENSG00000244067	En	Glutathione metabolism:KEGG-hsa00480
ENSG00000244067	En	Metabolism of xenobiotics by cytochrome P450:KEGG-hsa00980
ENSG00000114790	En	Bacterial invasion of epithelial cells:KEGG-hsa05100
ENSG00000108691	En	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000108691	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000108691	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000108691	En	Malaria:KEGG-hsa05144
ENSG00000108691	En	NOD-like receptor signaling pathway:KEGG-hsa04621
ENSG00000108691	En	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000122121	En	Protein digestion and absorption:KEGG-hsa04974
ENSG00000122126	En	Inositol phosphate metabolism:KEGG-hsa00562
ENSG00000122126	En	Phosphatidylinositol signaling system:KEGG-hsa04070
ENSG00000173327	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000099341	En	Proteasome:KEGG-hsa03050
ENSG00000115556	En	Calcium signaling pathway:KEGG-hsa04020
ENSG00000115556	En	Inositol phosphate metabolism:KEGG-hsa00562
ENSG00000115556	En	Phosphatidylinositol signaling system:KEGG-hsa04070
ENSG00000115221	En	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000115221	En	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000115221	En	ECM-receptor interaction:KEGG-hsa04512
ENSG00000115221	En	Focal adhesion:KEGG-hsa04510
ENSG00000115221	En	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000115221	En	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000206305	En	Allograft rejection:KEGG-hsa05330
ENSG00000206305	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000206305	En	Asthma:KEGG-hsa05310
ENSG00000206305	En	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000206305	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000206305	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000206305	En	Intestinal immune network for IgA production:KEGG-hsa04672
ENSG00000206305	En	Leishmaniasis:KEGG-hsa05140
ENSG00000206305	En	Phagosome:KEGG-hsa04145
ENSG00000206305	En	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000206305	En	Staphylococcus aureus infection:KEGG-hsa05150
ENSG00000206305	En	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000206305	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000206305	En	Tuberculosis:KEGG-hsa05152
ENSG00000206305	En	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000206305	En	Viral myocarditis:KEGG-hsa05416
ENSG00000206306	En	Allograft rejection:KEGG-hsa05330
ENSG00000206306	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000206306	En	Asthma:KEGG-hsa05310
ENSG00000206306	En	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000206306	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000206306	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000206306	En	Hematopoietic cell lineage:KEGG-hsa04640
ENSG00000206306	En	Intestinal immune network for IgA production:KEGG-hsa04672
ENSG00000206306	En	Leishmaniasis:KEGG-hsa05140
ENSG00000206306	En	Phagosome:KEGG-hsa04145
ENSG00000206306	En	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000206306	En	Staphylococcus aureus infection:KEGG-hsa05150
ENSG00000206306	En	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000206306	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000206306	En	Tuberculosis:KEGG-hsa05152
ENSG00000206306	En	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000206306	En	Viral myocarditis:KEGG-hsa05416
ENSG00000206301	En	Allograft rejection:KEGG-hsa05330
ENSG00000206301	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000206301	En	Asthma:KEGG-hsa05310
ENSG00000206301	En	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000206301	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000206301	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000206301	En	Intestinal immune network for IgA production:KEGG-hsa04672
ENSG00000206301	En	Leishmaniasis:KEGG-hsa05140
ENSG00000206301	En	Phagosome:KEGG-hsa04145
ENSG00000206301	En	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000206301	En	Staphylococcus aureus infection:KEGG-hsa05150
ENSG00000206301	En	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000206301	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000206301	En	Tuberculosis:KEGG-hsa05152
ENSG00000206301	En	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000206301	En	Viral myocarditis:KEGG-hsa05416
ENSG00000172987	En	Glycosaminoglycan degradation:KEGG-hsa00531
ENSG00000206302	En	Allograft rejection:KEGG-hsa05330
ENSG00000206302	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000206302	En	Asthma:KEGG-hsa05310
ENSG00000206302	En	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000206302	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000206302	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000206302	En	Intestinal immune network for IgA production:KEGG-hsa04672
ENSG00000206302	En	Leishmaniasis:KEGG-hsa05140
ENSG00000206302	En	Phagosome:KEGG-hsa04145
ENSG00000206302	En	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000206302	En	Staphylococcus aureus infection:KEGG-hsa05150
ENSG00000206302	En	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000206302	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000206302	En	Tuberculosis:KEGG-hsa05152
ENSG00000206302	En	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000206302	En	Viral myocarditis:KEGG-hsa05416
ENSG00000172459	En	Olfactory transduction:KEGG-hsa04740
ENSG00000275713	En	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000074370	En	Alzheimer's disease:KEGG-hsa05010
ENSG00000074370	En	Calcium signaling pathway:KEGG-hsa04020
ENSG00000074370	En	Pancreatic secretion:KEGG-hsa04972
ENSG00000108349	En	RNA transport:KEGG-hsa03013
ENSG00000108349	En	mRNA surveillance pathway:KEGG-hsa03015
ENSG00000108439	En	Vitamin B6 metabolism:KEGG-hsa00750
ENSG00000108342	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000108342	En	Hematopoietic cell lineage:KEGG-hsa04640
ENSG00000108342	En	Jak-STAT signaling pathway:KEGG-hsa04630
ENSG00000108342	En	Malaria:KEGG-hsa05144
ENSG00000108344	En	Proteasome:KEGG-hsa03050
ENSG00000108433	En	SNARE interactions in vesicular transport:KEGG-hsa04130
ENSG00000151876	En	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000221855	En	Taste transduction:KEGG-hsa04742
ENSG00000129521	En	Pathways in cancer:KEGG-hsa05200
ENSG00000129521	En	Renal cell carcinoma:KEGG-hsa05211
ENSG00000177000	En	One carbon pool by folate:KEGG-hsa00670
ENSG00000158516	En	Pancreatic secretion:KEGG-hsa04972
ENSG00000158516	En	Protein digestion and absorption:KEGG-hsa04974
ENSG00000158517	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000158517	En	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000158517	En	Leishmaniasis:KEGG-hsa05140
ENSG00000158517	En	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000158517	En	Osteoclast differentiation:KEGG-hsa04380
ENSG00000158517	En	Phagosome:KEGG-hsa04145
ENSG00000136732	En	Malaria:KEGG-hsa05144
ENSG00000141985	En	Endocytosis:KEGG-hsa04144
ENSG00000143740	En	SNARE interactions in vesicular transport:KEGG-hsa04130
ENSG00000278738	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000278738	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000278738	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000159640	En	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000159640	En	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000159640	En	Renin-angiotensin system:KEGG-hsa04614
ENSG00000112242	En	Bladder cancer:KEGG-hsa05219
ENSG00000112242	En	Cell cycle:KEGG-hsa04110
ENSG00000112242	En	Chronic myeloid leukemia:KEGG-hsa05220
ENSG00000112242	En	Glioma:KEGG-hsa05214
ENSG00000112242	En	Melanoma:KEGG-hsa05218
ENSG00000112242	En	Non-small cell lung cancer:KEGG-hsa05223
ENSG00000112242	En	Pancreatic cancer:KEGG-hsa05212
ENSG00000112242	En	Pathways in cancer:KEGG-hsa05200
ENSG00000112242	En	Prostate cancer:KEGG-hsa05215
ENSG00000112242	En	Small cell lung cancer:KEGG-hsa05222
ENSG00000159399	En	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000159399	En	Butirosin and neomycin biosynthesis:KEGG-hsa00524
ENSG00000159399	En	Carbohydrate digestion and absorption:KEGG-hsa04973
ENSG00000159399	En	Fructose and mannose metabolism:KEGG-hsa00051
ENSG00000159399	En	Galactose metabolism:KEGG-hsa00052
ENSG00000159399	En	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000159399	En	Insulin signaling pathway:KEGG-hsa04910
ENSG00000159399	En	Starch and sucrose metabolism:KEGG-hsa00500
ENSG00000159399	En	Type II diabetes mellitus:KEGG-hsa04930
ENSG00000159398	En	Drug metabolism - other enzymes:KEGG-hsa00983
ENSG00000122786	En	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000122787	En	Primary bile acid biosynthesis:KEGG-hsa00120
ENSG00000122787	En	Steroid hormone biosynthesis:KEGG-hsa00140
ENSG00000173585	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000173585	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000173585	En	Intestinal immune network for IgA production:KEGG-hsa04672
ENSG00000136718	En	Ribosome biogenesis in eukaryotes:KEGG-hsa03008
ENSG00000003137	En	Retinol metabolism:KEGG-hsa00830
ENSG00000067182	En	Adipocytokine signaling pathway:KEGG-hsa04920
ENSG00000067182	En	Alzheimer's disease:KEGG-hsa05010
ENSG00000067182	En	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
ENSG00000067182	En	Apoptosis:KEGG-hsa04210
ENSG00000067182	En	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000067182	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000067182	En	Hepatitis C:KEGG-hsa05160
ENSG00000067182	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000067182	En	Osteoclast differentiation:KEGG-hsa04380
ENSG00000067182	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000067182	En	Tuberculosis:KEGG-hsa05152
ENSG00000270294	En	Apoptosis:KEGG-hsa04210
ENSG00000270294	En	Focal adhesion:KEGG-hsa04510
ENSG00000270294	En	NOD-like receptor signaling pathway:KEGG-hsa04621
ENSG00000270294	En	Pathways in cancer:KEGG-hsa05200
ENSG00000270294	En	Small cell lung cancer:KEGG-hsa05222
ENSG00000270294	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000270294	En	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000154342	En	Basal cell carcinoma:KEGG-hsa05217
ENSG00000154342	En	Hedgehog signaling pathway:KEGG-hsa04340
ENSG00000154342	En	Melanogenesis:KEGG-hsa04916
ENSG00000154342	En	Pathways in cancer:KEGG-hsa05200
ENSG00000154342	En	Wnt signaling pathway:KEGG-hsa04310
ENSG00000101017	En	Allograft rejection:KEGG-hsa05330
ENSG00000101017	En	Asthma:KEGG-hsa05310
ENSG00000101017	En	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000101017	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000101017	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000101017	En	Intestinal immune network for IgA production:KEGG-hsa04672
ENSG00000101017	En	Malaria:KEGG-hsa05144
ENSG00000101017	En	Primary immunodeficiency:KEGG-hsa05340
ENSG00000101017	En	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000101017	En	Toll-like receptor signaling pathway:KEGG-hsa04620
ENSG00000101017	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000101017	En	Viral myocarditis:KEGG-hsa05416
ENSG00000248098	En	Valine, leucine and isoleucine degradation:KEGG-hsa00280
ENSG00000154611	En	Proteasome:KEGG-hsa03050
ENSG00000059377	En	Arachidonic acid metabolism:KEGG-hsa00590
ENSG00000184584	En	Cytosolic DNA-sensing pathway:KEGG-hsa04623
ENSG00000184584	En	RIG-I-like receptor signaling pathway:KEGG-hsa04622
ENSG00000232541	En	Amoebiasis:KEGG-hsa05146
ENSG00000232541	En	ECM-receptor interaction:KEGG-hsa04512
ENSG00000232541	En	Focal adhesion:KEGG-hsa04510
ENSG00000232541	En	Protein digestion and absorption:KEGG-hsa04974
ENSG00000196277	En	Glutamatergic synapse:KEGG-hsa04724
ENSG00000196277	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000065427	En	Aminoacyl-tRNA biosynthesis:KEGG-hsa00970
ENSG00000130717	En	Drug metabolism - other enzymes:KEGG-hsa00983
ENSG00000130717	En	Pyrimidine metabolism:KEGG-hsa00240
ENSG00000197584	En	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000130713	En	RNA degradation:KEGG-hsa03018
ENSG00000197586	En	Purine metabolism:KEGG-hsa00230
ENSG00000197586	En	Pyrimidine metabolism:KEGG-hsa00240
ENSG00000126803	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000126803	En	Endocytosis:KEGG-hsa04144
ENSG00000126803	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000126803	En	Measles:KEGG-hsa05162
ENSG00000126803	En	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000126803	En	Spliceosome:KEGG-hsa03040
ENSG00000126803	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000113263	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000113263	En	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000113263	En	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000113262	En	Glutamatergic synapse:KEGG-hsa04724
ENSG00000113262	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000103942	En	Glutamatergic synapse:KEGG-hsa04724
ENSG00000196189	En	Axon guidance:KEGG-hsa04360
ENSG00000196188	En	Lysosome:KEGG-hsa04142
ENSG00000019582	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000019582	En	Tuberculosis:KEGG-hsa05152
ENSG00000278191	En	Aminoacyl-tRNA biosynthesis:KEGG-hsa00970
ENSG00000170803	En	Olfactory transduction:KEGG-hsa04740
ENSG00000182004	En	Spliceosome:KEGG-hsa03040
ENSG00000278195	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000196184	En	Olfactory transduction:KEGG-hsa04740
ENSG00000142544	En	Sulfur relay system:KEGG-hsa04122
ENSG00000079134	En	RNA transport:KEGG-hsa03013
ENSG00000079134	En	Spliceosome:KEGG-hsa03040
ENSG00000180988	En	Olfactory transduction:KEGG-hsa04740
ENSG00000140297	En	Mucin type O-Glycan biosynthesis:KEGG-hsa00512
ENSG00000273502	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000273506	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000273505	En	Taste transduction:KEGG-hsa04742
ENSG00000273508	En	Olfactory transduction:KEGG-hsa04740
ENSG00000261229	En	One carbon pool by folate:KEGG-hsa00670
ENSG00000116039	En	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000116039	En	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000116039	En	Oxidative phosphorylation:KEGG-hsa00190
ENSG00000116039	En	Phagosome:KEGG-hsa04145
ENSG00000116039	En	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000116039	En	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000123569	En	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000100764	En	Proteasome:KEGG-hsa03050
ENSG00000100941	En	RNA transport:KEGG-hsa03013
ENSG00000100941	En	mRNA surveillance pathway:KEGG-hsa03015
LRG_614	En	Adipocytokine signaling pathway:KEGG-hsa04920
LRG_614	En	Chronic myeloid leukemia:KEGG-hsa05220
LRG_614	En	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
LRG_614	En	Jak-STAT signaling pathway:KEGG-hsa04630
LRG_614	En	Leukocyte transendothelial migration:KEGG-hsa04670
LRG_614	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
LRG_614	En	Neurotrophin signaling pathway:KEGG-hsa04722
LRG_614	En	Renal cell carcinoma:KEGG-hsa05211
LRG_615	En	Shigellosis:KEGG-hsa05131
LRG_615	En	Spliceosome:KEGG-hsa03040
LRG_612	En	Adipocytokine signaling pathway:KEGG-hsa04920
LRG_612	En	Chemokine signaling pathway:KEGG-hsa04062
LRG_612	En	Jak-STAT signaling pathway:KEGG-hsa04630
LRG_612	En	Leishmaniasis:KEGG-hsa05140
LRG_612	En	Measles:KEGG-hsa05162
LRG_612	En	Toxoplasmosis:KEGG-hsa05145
LRG_612	En	Tuberculosis:KEGG-hsa05152
ENSG00000120253	En	RNA transport:KEGG-hsa03013
ENSG00000159023	En	Tight junction:KEGG-hsa04530
ENSG00000120251	En	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
ENSG00000120251	En	Glutamatergic synapse:KEGG-hsa04724
ENSG00000120251	En	Long-term depression:KEGG-hsa04730
ENSG00000120251	En	Long-term potentiation:KEGG-hsa04720
ENSG00000120251	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000103415	En	Mineral absorption:KEGG-hsa04978
ENSG00000103415	En	Porphyrin and chlorophyll metabolism:KEGG-hsa00860
ENSG00000107758	En	Alzheimer's disease:KEGG-hsa05010
ENSG00000107758	En	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
ENSG00000107758	En	Apoptosis:KEGG-hsa04210
ENSG00000107758	En	Axon guidance:KEGG-hsa04360
ENSG00000107758	En	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000107758	En	Calcium signaling pathway:KEGG-hsa04020
ENSG00000107758	En	Glutamatergic synapse:KEGG-hsa04724
ENSG00000107758	En	Long-term potentiation:KEGG-hsa04720
ENSG00000107758	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000107758	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000107758	En	Oocyte meiosis:KEGG-hsa04114
ENSG00000107758	En	Osteoclast differentiation:KEGG-hsa04380
ENSG00000107758	En	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000107758	En	Tuberculosis:KEGG-hsa05152
ENSG00000107758	En	VEGF signaling pathway:KEGG-hsa04370
ENSG00000107758	En	Wnt signaling pathway:KEGG-hsa04310
ENSG00000176986	En	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000230143	En	Insulin signaling pathway:KEGG-hsa04910
ENSG00000230141	En	Allograft rejection:KEGG-hsa05330
ENSG00000230141	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000230141	En	Asthma:KEGG-hsa05310
ENSG00000230141	En	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000230141	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000230141	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000230141	En	Intestinal immune network for IgA production:KEGG-hsa04672
ENSG00000230141	En	Leishmaniasis:KEGG-hsa05140
ENSG00000230141	En	Phagosome:KEGG-hsa04145
ENSG00000230141	En	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000230141	En	Staphylococcus aureus infection:KEGG-hsa05150
ENSG00000230141	En	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000230141	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000230141	En	Tuberculosis:KEGG-hsa05152
ENSG00000230141	En	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000230141	En	Viral myocarditis:KEGG-hsa05416
ENSG00000124614	En	Ribosome:KEGG-hsa03010
ENSG00000170775	En	Parkinson's disease:KEGG-hsa05012
ENSG00000124615	En	Folate biosynthesis:KEGG-hsa00790
ENSG00000124615	En	Sulfur relay system:KEGG-hsa04122
ENSG00000229937	En	Pentose phosphate pathway:KEGG-hsa00030
ENSG00000229937	En	Purine metabolism:KEGG-hsa00230
ENSG00000125743	En	Spliceosome:KEGG-hsa03040
LRG_58	En	African trypanosomiasis:KEGG-hsa05143
LRG_58	En	Allograft rejection:KEGG-hsa05330
LRG_58	En	Apoptosis:KEGG-hsa04210
LRG_58	En	Autoimmune thyroid disease:KEGG-hsa05320
LRG_58	En	Chagas disease (American trypanosomiasis):KEGG-hsa05142
LRG_58	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
LRG_58	En	Graft-versus-host disease:KEGG-hsa05332
LRG_58	En	MAPK signaling pathway:KEGG-hsa04010
LRG_58	En	Measles:KEGG-hsa05162
LRG_58	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
LRG_58	En	Neurotrophin signaling pathway:KEGG-hsa04722
LRG_58	En	Pathways in cancer:KEGG-hsa05200
LRG_58	En	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000275822	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000110799	En	Complement and coagulation cascades:KEGG-hsa04610
ENSG00000110799	En	ECM-receptor interaction:KEGG-hsa04512
