GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000174903	RAB1B	RAB1B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18370]	ENSG00000174903	GO:0003924	GTPase activity	RAB1B	blue	En
ENSG00000174775	HRAS	Harvey rat sarcoma viral oncogene homolog [Source:HGNC Symbol;Acc:HGNC:5173]	ENSG00000174775	GO:0003924	GTPase activity	HRAS	blue	En
ENSG00000143862	ARL8A	ADP-ribosylation factor-like 8A [Source:HGNC Symbol;Acc:HGNC:25192]	ENSG00000143862	GO:0003924	GTPase activity	ARL8A	blue	En
ENSG00000178952	TUFM	Tu translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12420]	ENSG00000178952	GO:0003924	GTPase activity	TUFM	blue	En
ENSG00000067560	RHOA	ras homolog family member A [Source:HGNC Symbol;Acc:HGNC:667]	ENSG00000067560	GO:0003924	GTPase activity	RHOA	blue	En
ENSG00000138175	ARL3	ADP-ribosylation factor-like 3 [Source:HGNC Symbol;Acc:HGNC:694]	ENSG00000138175	GO:0003924	GTPase activity	ARL3	blue	En
ENSG00000111540	RAB5B	RAB5B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9784]	ENSG00000111540	GO:0003924	GTPase activity	RAB5B	blue	En
ENSG00000070831	CDC42	cell division cycle 42 [Source:HGNC Symbol;Acc:HGNC:1736]	ENSG00000070831	GO:0003924	GTPase activity	CDC42	blue	En
ENSG00000156508	EEF1A1	eukaryotic translation elongation factor 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:3189]	ENSG00000156508	GO:0003924	GTPase activity	EEF1A1	blue	En
ENSG00000006451	RALA	v-ral simian leukemia viral oncogene homolog A (ras related) [Source:HGNC Symbol;Acc:HGNC:9839]	ENSG00000006451	GO:0003924	GTPase activity	RALA	blue	En
ENSG00000084733	RAB10	RAB10, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9759]	ENSG00000084733	GO:0003924	GTPase activity	RAB10	blue	En
ENSG00000119396	RAB14	RAB14, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16524]	ENSG00000119396	GO:0003924	GTPase activity	RAB14	blue	En
ENSG00000177105	RHOG	ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]	ENSG00000177105	GO:0003924	GTPase activity	RHOG	blue	En
ENSG00000080371	RAB21	RAB21, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18263]	ENSG00000080371	GO:0003924	GTPase activity	RAB21	blue	En
ENSG00000175582	RAB6A	RAB6A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9786]	ENSG00000175582	GO:0003924	GTPase activity	RAB6A	blue	En
