GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000159176	CSRP1	cysteine and glycine-rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]	ENSG00000159176	GO:0046872	metal ion binding	CSRP1	yellow	En
ENSG00000129151	BBOX1	butyrobetaine (gamma), 2-oxoglutarate dioxygenase (gamma-butyrobetaine hydroxylase) 1 [Source:HGNC Symbol;Acc:HGNC:964]	ENSG00000129151	GO:0046872	metal ion binding	BBOX1	yellow	En
ENSG00000142192	APP	amyloid beta (A4) precursor protein [Source:HGNC Symbol;Acc:HGNC:620]	ENSG00000142192	GO:0046872	metal ion binding	APP	yellow	En
ENSG00000160678	S100A1	S100 calcium binding protein A1 [Source:HGNC Symbol;Acc:HGNC:10486]	ENSG00000160678	GO:0046872	metal ion binding	S100A1	yellow	En
ENSG00000005884	ITGA3	integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor) [Source:HGNC Symbol;Acc:HGNC:6139]	ENSG00000005884	GO:0046872	metal ion binding	ITGA3	yellow	En
ENSG00000024422	EHD2	EH-domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3243]	ENSG00000024422	GO:0046872	metal ion binding	EHD2	yellow	En
ENSG00000114698	PLSCR4	phospholipid scramblase 4 [Source:HGNC Symbol;Acc:HGNC:16497]	ENSG00000114698	GO:0046872	metal ion binding	PLSCR4	yellow	En
ENSG00000047457	CP	ceruloplasmin (ferroxidase) [Source:HGNC Symbol;Acc:HGNC:2295]	ENSG00000047457	GO:0046872	metal ion binding	CP	yellow	En
ENSG00000087460	GNAS	GNAS complex locus [Source:HGNC Symbol;Acc:HGNC:4392]	ENSG00000087460	GO:0046872	metal ion binding	GNAS	yellow	En
ENSG00000091409	ITGA6	integrin, alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]	ENSG00000091409	GO:0046872	metal ion binding	ITGA6	yellow	En
ENSG00000107902	LHPP	phospholysine phosphohistidine inorganic pyrophosphate phosphatase [Source:HGNC Symbol;Acc:HGNC:30042]	ENSG00000107902	GO:0046872	metal ion binding	LHPP	yellow	En
