GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000179218	CALR	calreticulin [Source:HGNC Symbol;Acc:HGNC:1455]	ENSG00000179218	GO:0031012	extracellular matrix	CALR	purple	En
ENSG00000149084	HSD17B12	hydroxysteroid (17-beta) dehydrogenase 12 [Source:HGNC Symbol;Acc:HGNC:18646]	ENSG00000149084	GO:0031012	extracellular matrix	HSD17B12	purple	En
ENSG00000163359	COL6A3	collagen, type VI, alpha 3 [Source:HGNC Symbol;Acc:HGNC:2213]	ENSG00000163359	GO:0031012	extracellular matrix	COL6A3	purple	En
ENSG00000166147	FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]	ENSG00000166147	GO:0031012	extracellular matrix	FBN1	purple	En
ENSG00000152583	SPARCL1	SPARC-like 1 (hevin) [Source:HGNC Symbol;Acc:HGNC:11220]	ENSG00000152583	GO:0031012	extracellular matrix	SPARCL1	purple	En
ENSG00000137642	SORL1	sortilin-related receptor, L(DLR class) A repeats containing [Source:HGNC Symbol;Acc:HGNC:11185]	ENSG00000137642	GO:0005794	Golgi apparatus	SORL1	purple	En
ENSG00000234745	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	ENSG00000234745	GO:0005794	Golgi apparatus	HLA-B	purple	En
ENSG00000143256	PFDN2	prefoldin subunit 2 [Source:HGNC Symbol;Acc:HGNC:8867]	ENSG00000143256	GO:0005794	Golgi apparatus	PFDN2	purple	En
ENSG00000184840	TMED9	transmembrane emp24 protein transport domain containing 9 [Source:HGNC Symbol;Acc:HGNC:24878]	ENSG00000184840	GO:0005794	Golgi apparatus	TMED9	purple	En
ENSG00000111801	BTN3A3	butyrophilin, subfamily 3, member A3 [Source:HGNC Symbol;Acc:HGNC:1140]	ENSG00000111801	GO:0005794	Golgi apparatus	BTN3A3	purple	En
ENSG00000134243	SORT1	sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]	ENSG00000134243	GO:0005794	Golgi apparatus	SORT1	purple	En
ENSG00000128595	CALU	calumenin [Source:HGNC Symbol;Acc:HGNC:1458]	ENSG00000128595	GO:0005794	Golgi apparatus	CALU	purple	En
ENSG00000179218	CALR	calreticulin [Source:HGNC Symbol;Acc:HGNC:1455]	ENSG00000179218	GO:0005794	Golgi apparatus	CALR	purple	En
